Australia	Austria	Belgium	Canada	Denmark	Finland	France	Germany	Greece	Hong_Kong	Ireland	Italy	Japan	Netherlands	Norway	New_Zealand	Portugal	Singapore	Spain	Sweden	Switzerland	UK	USA
-0.91051874	-0.86337376	-1.6447997	-0.5850866	-1.6309784	-0.81788339	-1.4911736	-1.3070466	-0.47148864	-1.5118139	-1.206792	-1.3083304	0.26680822	-1.4790732	-1.2167348	-1.952365	-1.9234324	-1.4612041	-1.4065596	-0.41346607	-0.90586657	-0.54494807	-0.13573768
0.25611317	0.64570566	1.0009531	0.63743342	1.595409	1.3051183	0.65630772	0.40060303	-0.60154744	-0.70966716	0.85820607	0.96143851	0.13204337	0.57221406	0.76969528	0.69793033	1.8881132	0.278608	1.1809232	0.40202101	0.66647844	0.92415645	0.2296979
1.4115993	1.0709384	0.18186923	-0.1232132	0.77522226	0.50475728	0.2604815	0.54333397	1.2105405	1.2129244	0.49185401	0.49270047	1.0856223	0.71421183	0.6045054	0.54605073	-0.61728166	0.91862969	0.72432718	1.3318576	0.77900869	0.73425779	-0.25380096
0.83295149	0.095706775	-0.36254741	1.0068581	0.67896198	0.33550555	0.55560527	0.7723956	0.25484135	-0.69238748	-0.094877807	0.999973	0.51027224	0.25250244	0.63909553	0.23778438	0.97348187	-0.1781854	0.64990008	0.66819336	1.0574481	0.90520063	0.40600719
-0.16790708	-0.26611047	-0.082728727	-1.2567101	-0.35165234	-0.76240126	-0.49534763	-0.72868828	0.11179764	0.00326992	0.20960453	-0.86368431	0.57665941	-0.93671158	-0.61838604	-0.006197419	-0.4089887	-0.37160165	-0.25205701	-0.38715588	-0.051215044	-0.46495868	0.061538196
-1.3836659	-1.9175019	-2.9947933	-1.7503396	-1.0311994	-1.5979787	-2.678536	-2.6386277	-0.86498218	-0.96094796	-1.1192759	-2.1214145	-0.30683824	-2.211467	-1.9450154	-0.38147158	-1.5231322	-1.6224284	-1.952906	-1.82355	-2.5587733	-2.0637989	-2.0087244
-0.54445912	-0.14606398	-0.19848393	-0.31985663	-0.26084354	0.24032255	0.093421654	0.097868484	-2.3807991	-1.1083476	-0.089926815	-0.26871268	-1.8278782	-0.33913756	0.64307341	-0.60696736	0.058420945	-0.60483458	0.11398438	0.34326592	-0.011277746	0.2100949	-1.3609722
-1.4781085	-2.138895	-0.64861761	-1.6402261	-1.8493726	-1.2992375	-1.0145656	-1.0338704	-2.0541066	-0.29408279	-0.93196093	-1.4152135	1.4311041	-1.1281099	-1.6463062	-1.0041609	-1.6116991	-0.46559725	-1.2703109	-1.2918414	-1.1157444	-1.1250244	-0.22480386
0.58903767	0.5783251	0.74362743	0.84861133	0.87742194	0.42840112	0.78177117	0.62274731	0.85037394	-0.40323959	0.29420495	0.77533202	-1.602016	1.0725112	0.49508115	2.2402286	0.95089976	-0.63745327	1.0187981	0.40266097	1.1119561	0.11589294	0.52684023
0.36732017	0.69459015	0.23046895	0.43168993	0.065730902	-0.1284758	0.31472994	-0.1234008	0.89246083	0.30237557	0.91742637	0.22266726	0.38750976	0.30620812	-0.026239147	-0.31021338	0.92723208	0.80291922	1.0535377	-0.19539188	0.35890409	1.1534423	0.24508381
-0.68746791	-2.3427894	-1.8567732	-2.9406296	-1.9737237	-1.2300822	-1.9412053	-1.7382596	-1.6319661	0.24912764	-2.5721777	-2.2818547	0.7727278	-1.6075771	-2.9243091	-0.55278143	-1.2763558	-0.72578035	-1.569497	-1.7900487	-1.5518764	-1.5415995	-2.4818515
-1.9081667	-0.097039559	1.2930821	0.28261752	-0.13022835	-0.036981378	0.32603405	0.55132989	0.73950038	-1.3261355	-0.24059151	0.16146165	-1.2571476	0.52593052	0.002589424	-0.57634357	1.0308037	-0.80610093	0.41414559	0.15201701	0.8638545	-0.45743241	-0.057617878
1.042759	1.9709727	1.3401544	1.0416404	1.8002909	1.3659647	1.1656673	1.3308491	0.35809579	1.026245	0.50154315	1.3817389	-0.080182612	1.3487975	1.1268579	0.29458642	0.4069075	1.4118714	1.5854815	2.1505639	0.79181775	1.1880078	0.42879895
0.069594331	-0.34337967	-0.41452018	0.35718244	-1.2350821	-0.88787021	-0.81211988	-0.78822996	-0.93694397	1.3256349	-1.2171112	-0.67405648	0.60770815	-0.49643094	-0.84940539	0.41377039	-0.39560472	0.2962121	-0.22584267	-0.89945227	-1.9021662	-0.94446338	1.4622308
1.1778964	0.18896474	0.42582769	0.49790863	-0.4618335	0.99980087	0.087019206	0.24585042	0.15240068	1.0990284	0.35794353	0.2786594	1.4040645	0.61823482	0.7620261	0.14801556	0.71165791	0.40986701	0.71031056	1.288311	0.88551568	0.4815968	-0.007958049
-0.39958517	1.0218665	0.63814057	0.070745975	1.8399264	0.68691324	0.97866181	1.0286102	0.21159988	-0.39186084	0.18702968	0.53212625	-1.2109124	0.76901835	0.44854632	0.81697329	0.59011903	0.000795096	0.8397303	0.97824172	0.80909286	0.81183272	0.53713442
1.0598572	-0.2647601	-0.39765054	-0.6261159	-0.10497762	-1.0682298	-0.95727293	-0.85184788	0.81769378	-1.1036938	-0.3872603	-0.20850771	0.48731482	-0.84683167	-0.31058278	0.61008925	0.09219996	0.43920819	-0.48597813	-0.5128745	-0.61159376	-0.86107012	-0.5759422
-1.1017976	0.88031435	2.0714071	0.48506549	0.92424471	1.0341323	1.6449805	1.3211862	0.48958405	8.91E-05	-0.4111432	1.3516502	-0.23597386	1.7569384	0.88468612	-0.97751512	1.7176536	0.61856416	1.0527307	1.5932642	1.2798786	1.1786886	0.21362482
-0.75176281	-1.0549219	-1.0541218	-1.1981989	-1.0751545	-1.0872382	-1.9727831	-2.1988664	-0.94652383	-0.59798652	0.026454311	-1.6238847	0.11693035	-1.8737903	-0.99477166	-1.8602656	-1.6562698	-1.2435371	-2.0132365	-1.7040787	-1.7030676	-1.7305799	-2.2573222
-0.42786337	-0.6776835	-0.014378836	0.23593222	-0.73405481	-0.44497754	-0.056854095	-0.21712878	-0.027250559	-0.025840999	1.1996918	-0.067846602	-0.37639904	0.19922055	-0.2040556	0.31870374	0.31390392	-0.5687256	0.30576774	-0.1355046	-0.30668389	-0.18818388	-0.2316385
-1.1281039	-1.3664439	-1.3612376	-1.401072	-0.8527345	-0.64268815	-0.85740098	-0.830335	-0.95330267	-0.33055414	-2.6503464	-1.2823703	0.25119323	-0.86676486	-1.9236185	-0.63591109	-0.93029011	-1.3466348	-1.1029062	-0.76242576	-0.10070407	-1.0524145	0.071037465
0.14533142	0.50026751	-0.031058971	-0.69103568	0.19662086	0.27755588	-0.27719116	-0.31284224	0.80220326	-0.26644472	1.7580468	-0.40316861	-0.6853005	0.00640814	-0.015776199	0.80653091	0.25804013	0.23712775	0.043943219	-0.092605765	0.044592264	-0.24661738	-1.4266207
-0.8820052	-1.1611626	-1.1809648	-1.0029455	-0.50423249	-1.0964483	-1.0936798	-0.65217338	-1.2332158	-0.67644028	0.34052484	-1.2900882	-1.2917206	-1.2159736	-0.75561489	0.03939846	-0.91223304	-0.51947375	-1.3763109	-0.58477068	-0.98393659	-1.0303101	-0.26802443
-0.40836095	-0.073583173	0.40493208	0.55674957	0.12751911	0.36513068	0.53097529	0.81862123	0.18827203	0.001202043	-0.026963133	0.74234956	-0.31501481	0.73738218	0.44253188	-0.50104855	0.45960514	1.6021882	0.74638692	0.23896727	0.64914529	0.65748531	0.20295342
0.0157735	-0.24875311	-0.13659029	-0.32731675	-0.49206306	-0.75863936	-0.92217249	-0.74525585	-1.304326	-0.031692889	-1.3651902	-0.9607372	0.3714412	-1.123618	-0.74853172	-0.3361698	-1.1859549	-0.26938934	-0.75226401	-0.33504745	-1.0611073	-0.53989159	-0.3185266
-0.93495955	0.83679863	0.70907338	0.84009701	-0.14994003	1.28727	1.1457197	1.5394954	0.067345448	-1.3056514	0.17026295	0.93608139	-2.2509037	1.5488987	0.50173701	-0.15735196	1.022115	-1.432585	1.2425876	0.52946713	0.8928931	0.66096935	1.8135835
2.7773795	0.74547619	1.1259625	1.34398	0.26763207	0.12338727	0.40987141	0.56209125	1.9265007	2.0923143	-0.014541164	0.52147934	1.1139409	0.31480083	0.92469657	0.87754373	0.19344108	1.5201577	0.29787204	0.36158386	0.47982366	1.1657427	0.55063829
1.4608701	1.2488411	2.1065616	1.8669518	1.8643308	2.7532998	2.0264635	1.918095	0.73558392	1.5697701	-0.024192171	2.2498482	-0.8652432	2.3348604	1.7240623	1.323518	1.8803258	2.6406249	2.1352679	2.0359079	2.1254999	2.1322398	2.0887226
0.8056232	0.62488675	0.083499729	0.4307374	0.54263084	-3.0868916	0.49739269	0.31928797	0.47706653	-0.023803792	0.34867668	0.31580719	0.68316916	0.56232942	-0.22934636	0.89999048	-0.38035276	0.14735573	0.50373316	-0.0856789	0.74298241	0.2973472	0.78869529
-0.039673597	-0.91290714	-0.44357709	0.32675247	0.56727659	-0.1750353	0.21310624	0.093119219	0.40959427	1.4249437	1.1807333	0.071863298	0.18042879	0.56533351	0.27470327	0.035714922	0.12311016	0.69429214	0.14816316	0.77003197	0.39380174	-0.064714533	-0.017328213
1.1466912	0.84240603	0.94965646	1.1124189	0.89606151	0.38846902	1.1508004	0.72697862	1.4250205	1.8558598	1.4944252	0.87738912	-0.42508678	0.5847949	1.066008	1.3077661	0.95609048	0.79247892	0.87961442	0.36417885	0.87050031	1.2145962	0.69444226
0.15975269	0.64023316	-0.060146519	0.072237186	0.92508144	0.03069983	0.52354188	0.64016303	-0.40634349	0.25226048	0.5311397	0.74799879	3.0208293	0.29458679	1.0297941	1.9262551	-0.049014688	-0.12820232	-0.17662904	1.174536	0.34930697	0.44985145	0.30047964
0.13979329	-0.45468088	0.53934216	-0.39122603	-0.29222519	0.35053067	-0.049041468	0.1384808	-0.21132365	-0.45153808	-0.47818578	0.10655154	0.50607373	0.24876842	-0.097382133	0.47051787	-0.37285799	-0.21452824	0.11310818	-0.002431241	-0.090428272	0.068021231	-0.054985194
0.043006543	1.1945425	0.57574211	1.7088083	1.1397187	0.7270045	1.2371309	1.3138009	0.79945369	1.6137292	1.6235364	0.90269022	-0.59335387	0.86237666	0.84785657	0.89446662	0.48236178	1.0078536	1.3440988	1.578113	1.4864244	1.2241209	1.6856802
0.024018924	0.36712917	-0.42550159	0.31231032	-0.17095529	-0.48132675	-0.33681962	-0.33332213	0.56106439	-0.2079653	-0.66169614	-0.44817486	0.93142732	-0.19234387	-0.18035153	-0.059523234	-0.57276518	0.94105234	0.14848898	-0.10684205	-0.42847801	-0.16244401	0.37480132
0.94506576	0.98580562	-0.052576884	0.28150345	0.28910476	0.056603301	0.15583798	0.18678541	0.29285065	0.79405437	-0.43073131	0.62237033	0.21323848	0.29919002	0.74457583	0.68745436	0.4535953	1.1421992	0.98046338	-0.63081684	0.3541018	0.38584542	0.15257109
0.91900931	-1.4693811	-1.1960248	-1.1891878	-1.72E-05	-0.42269467	-0.90190369	-1.0098569	-1.557915	0.83920299	-0.91759491	-1.1214236	0.77397609	-0.90190322	-1.3532453	0.74302379	-0.22692614	1.0844885	0.33176633	-0.27561987	-0.4134894	-0.95346782	-0.23451706
-1.1533904	-0.25268896	-0.3474574	-0.71872742	-2.9783578	-0.26132593	0.034961622	0.460419	-0.82310193	-1.3299603	-0.12195858	0.16839134	-0.34550894	0.76053813	-0.67253143	-1.4977137	-0.29597164	-0.92627002	-0.55604072	0.084812947	-0.41432951	-0.078321838	-0.46257378
1.2213373	0.88816126	0.98691644	1.3690833	1.7457542	0.78225114	1.2799699	0.92739336	1.8652612	0.66333607	0.23704254	1.4285267	0.14510661	1.1649643	1.1169774	-0.087703736	-0.046407313	1.0149676	1.1707055	1.4636948	1.5051309	1.5905267	0.89001854
0.91190267	0.21626087	1.004131	0.48055694	0.46025344	0.076358629	0.41230432	0.13976052	0.47374118	0.97096399	-0.43717159	-0.45683866	1.5435224	0.70636528	0.64736157	0.40813291	-0.018156117	0.56405333	0.42084997	0.88219263	1.2127439	0.064686354	0.086742787
0.98019289	2.0892129	1.159184	0.69202099	1.8695738	1.3944441	1.9423717	2.0052307	2.0451082	0.32363553	2.8365003	1.7738294	0.63876333	1.7415538	2.0705983	2.089497	3.1576705	0.55793187	1.1030429	1.7999824	1.5663504	2.5071791	1.3233629
0.52687946	0.16819482	-0.046068747	0.95910167	-0.049588962	-0.3889266	-0.16536724	-0.21653856	0.089504164	-0.60566549	0.80124678	-0.056259322	0.044018687	-0.3260176	-0.55472692	0.90992446	0.25519042	-0.97284447	-0.3118778	-1.0725352	-0.61192608	-0.10761474	0.30300977
-0.90820203	-0.12297818	-0.55992812	-0.17163272	0.51637984	-0.21136142	-0.37308757	-0.73520685	-0.82488823	-1.0598241	-1.43241	-0.14405851	-0.55389335	-0.35206121	-0.089845101	0.036709799	-0.28947926	-1.2765749	-1.1803811	-0.29868942	-0.52693346	-0.13639373	-0.30163521
0.96009523	-0.008078382	1.7828611	-1.7318987	0.16883728	0.1537935	0.16699315	0.04021839	0.39701799	0.23213597	-0.32566962	0.22380187	0.15479893	0.52914059	-0.32882141	-1.4529854	-0.45366208	-0.10815604	0.31008247	-0.15021209	0.44558177	-0.046889526	-0.59216953
-0.53397359	-0.33929448	-0.20211918	-0.17586848	-1.0250759	0.085804815	-0.043736699	0.1832339	-0.96529395	-1.7254194	-0.30820829	0.026316107	-1.6511525	-0.15189846	-0.24213371	0.57204867	-0.84464019	-1.4534921	0.34341838	0.83396885	-0.31942415	0.055373169	1.1662767
-0.13370633	-0.54797407	1.396969	-0.40651688	-0.24406267	-0.58626948	-0.54223766	-0.73279859	-1.0222347	1.1924754	-0.43115275	0.22568043	1.015175	-0.62786224	-1.1187659	-0.43052292	-0.27585453	-0.14938924	-0.49204628	-0.7623809	-0.59590684	-0.76005044	-0.30226582
-0.30972541	-1.1981688	-0.92383037	-1.8822745	-0.84045006	-0.53403774	-1.1546988	-1.6133761	-1.4097728	0.62905223	0.10260589	-1.0741938	1.531102	-1.1541308	-1.1849549	-1.5361064	-0.35246843	1.0189841	-0.69950443	-1.7187355	-0.67591358	-0.99642795	-1.3012219
0.21960881	0.94121195	0.4638929	0.70586931	0.93297943	0.56334491	1.2435461	1.0024648	0.69047534	-1.2265752	1.0744076	1.0946002	-1.3196916	1.5610972	1.7099031	1.6283725	0.86998396	-0.75567503	0.94718742	1.4028518	0.49312158	0.72779834	1.0078816
2.4110746	1.8509686	-0.25428598	1.0505031	1.5932287	0.72566177	0.63876377	0.85621542	0.97358894	0.58362307	1.2539522	1.0828927	1.089622	0.52594329	0.51130549	2.0846875	0.85592025	1.048045	1.0081923	0.84836486	0.8447135	0.82868118	0.70211377
-0.30375094	-0.60772201	-0.35641427	-0.46542904	-0.071110556	-0.41521679	-0.845928	-1.2089908	0.26869875	0.1655271	-0.85815539	-1.037271	1.1862257	-1.0202386	-0.58082358	-0.023457961	-0.2204208	0.28638768	-1.314438	-0.8839791	-0.088126649	-0.87907511	-0.85663428
-2.1061748	-1.9177842	-2.1345229	-2.5484355	-1.5777669	-1.7749339	-2.3140463	-1.8477302	-1.3691991	-1.8536297	-1.7862377	-2.3781037	-1.7505083	-2.1287357	-2.0457156	-2.6137869	-2.6556546	-2.5120582	-2.7990104	-1.4617223	-2.4128351	-2.1381587	-2.5488712
0.061686805	0.51886874	1.0519433	0.84142187	-0.50598565	0.22760765	0.5888938	0.58840207	0.65479525	0.34907021	0.33666866	0.78071167	-0.36374802	0.45381891	0.78647273	0.58853009	0.84163101	0.65820885	0.65073531	0.89176913	1.0310289	1.2379628	0.7790633
-0.047534365	0.38042184	0.42958677	0.078379153	-0.23255215	-0.093582719	0.4051786	0.33740045	0.77717939	-0.82384824	0.59749957	0.18206207	0.18751467	0.38431062	0.39396174	0.12207182	0.87655796	-0.7735575	0.32606592	-0.002120907	1.1670723	-0.013413352	0.56220536
0.29005485	0.98043658	1.4146311	0.34577388	1.0913896	0.15868377	1.0089436	0.80216937	1.0666983	1.3883406	1.2079912	0.67412937	0.69877045	0.88722518	0.78136648	-0.35193665	0.65862703	0.85780854	1.1364003	1.1370315	0.65713923	0.79730058	0.85235805
-0.89155215	1.6584558	1.5874897	1.2540609	1.3632293	1.4687102	2.1312318	1.8075527	2.0804385	-0.12211079	0.86026203	1.5296653	-1.0661309	1.6169518	1.1587579	0.31973316	1.3884068	-0.1107844	1.6826049	1.999929	1.6903584	1.3758632	1.5442846
2.3427359	1.545774	0.96539097	-0.033612068	0.62188895	0.91224263	0.58848136	0.52978014	0.084723428	0.67483658	-0.55726046	1.062443	1.4587061	0.60030733	0.57861401	0.98283609	0.88380164	1.4061511	0.71739953	0.17464835	0.60922743	0.2415497	0.008016349
-0.46941223	-0.21684017	0.43071324	0.36636622	0.39586617	-0.18607022	0.42939433	0.33054692	0.19766347	-0.51840118	0.5196101	0.3105453	0.12167642	0.52859183	-0.024456909	0.48491265	0.082257126	0.23318741	0.64531634	-0.23836515	0.18470204	0.092194949	0.11159634
-0.11716273	-1.3946098	-0.74020931	-1.0463592	-1.0199148	0.21885798	-0.55892389	-0.78844943	0.67463587	-0.13274417	-2.1068392	-0.25891437	0.68851074	-0.49817208	-1.4654439	-0.15981035	-0.64283756	-0.11425288	-0.64898036	-1.0850017	-1.0921685	-1.0734997	-0.04562497
0.016911327	-0.15335551	-0.83091842	0.072133454	-0.2607742	0.59410658	-0.36682801	-0.58193494	-0.026333254	-0.7248605	0.24595834	-0.30226978	-0.26275306	-0.48783718	-0.82311845	-0.76394401	-0.5055556	0.19046096	-0.16466008	-0.35403615	-0.21077433	-0.57535296	0.18390317
1.3494294	1.4196165	1.1400449	0.93109007	1.2337725	1.4003165	1.3780732	1.0900215	0.063462959	-0.31806889	-0.007351733	0.97822784	0.41655248	1.2962451	1.3214775	1.7830359	0.77830503	0.40859725	0.98365375	1.4123277	1.6602779	1.0962572	-0.20577194
-0.29278578	-0.89812173	-0.69283065	-1.4585929	-0.84225876	-0.54294328	-0.7861636	-0.71764793	-2.0128307	-2.0908981	0.090255363	-0.74600693	0.29213898	-1.039828	-1.0537737	-1.0006007	-0.1235324	-1.8663117	-0.59614346	-0.96014897	-0.10912366	-0.038110801	-0.90208215
0.12077816	-0.90481021	-1.4116017	-0.75115684	-0.17275219	-1.3477009	-1.4073836	-1.7368805	1.0583739	0.47919731	-0.78147308	-1.4818427	-0.04706631	-1.4387419	-0.56338667	-0.92595404	-0.65699337	0.18330612	-1.3186015	-1.0901057	-1.3719561	-1.7178602	-2.3645565
-1.4429367	-1.2809027	-1.4312809	-0.50077521	-2.4915707	-1.0831395	-0.54532373	-0.41529509	-0.74408735	-0.8863045	-1.4521458	-0.70566208	-1.1369939	-0.91188954	-0.99171949	-0.89656303	-1.8671556	-0.51391527	-1.3133759	-1.0064073	-0.94705634	-0.085261992	-0.58050367
0.02605607	0.54278405	0.81973374	1.1520671	-0.057350115	0.8359159	-0.23591867	-0.10245741	-1.0664194	0.75863207	-0.070914877	0.47864278	-0.79616167	-0.088616366	0.5401992	1.0908198	0.90591867	0.73753379	0.1506939	0.16945735	0.006101089	0.015495025	0.67585976
0.5859891	0.30437376	0.47359001	1.1953029	0.93435499	1.1146383	0.63730756	0.77276048	-0.074486064	1.5228996	1.0177649	0.59469629	-1.045238	0.87082707	0.36882927	0.79013497	0.52209289	0.70000839	1.0665988	0.55977113	0.19992332	0.82767615	1.15247
0.9507463	1.6798882	1.5875108	0.64307843	0.91991003	1.5017034	1.4526815	1.2622077	1.9010128	0.55990156	0.76971413	1.3489636	0.67955849	1.7446506	1.307344	0.85566946	1.7235321	0.90972964	1.233203	1.2368666	1.3246558	1.4190675	0.030342123
1.63606	-0.06585661	1.566611	0.56984893	1.0158362	0.74431063	0.95675103	0.84426398	0.63381468	0.98726084	2.837443	0.72404497	0.96759122	1.189201	0.6970139	-0.066093705	0.59623414	0.64283104	0.53320342	0.66736553	1.3358975	1.0530365	0.75263504
-0.071845814	0.49582669	0.72490279	-0.93365006	0.48926266	0.74942483	1.023588	1.1745097	0.46270872	-0.17774067	0.76258408	1.0640275	-0.2226476	0.78155894	0.87732646	-0.17120715	0.60961183	-0.46816132	0.67941032	0.78041209	0.40660987	0.8315317	0.72816764
0.11796533	-0.31334141	0.037303479	0.49927676	0.007700713	0.20275924	-0.14371539	0.066380742	-0.54229409	0.5785131	-0.18115246	-0.002826638	1.6707654	0.41109177	-0.60333307	0.065481543	0.36265298	0.25292994	-0.82054864	-0.44560314	0.02546736	0.21491838	0.96835672
0.72452131	0.47779956	0.47365454	0.96738812	-0.16401372	-0.075461146	0.64526728	0.49974951	0.40129315	0.088001245	0.11445413	0.67452029	0.4907709	0.18400262	0.37405652	0.88479816	0.63444832	0.18521867	0.72768304	0.30665888	0.69799345	0.46116314	-0.087497976
-1.3913189	-0.37758399	-0.41015898	-0.30517713	-0.24955653	-0.37342756	-0.041228702	-0.058560773	-1.436339	-0.75564606	0.28903996	0.060651879	-1.5770771	-0.20511247	-0.59998622	-0.85236644	-0.009411544	-1.4923778	0.22557587	-0.38197031	-0.030047	-0.34862206	0.52515509
-0.022895028	-0.13639547	0.48234837	1.1635208	-0.3695582	0.7700174	0.15132226	-0.035517735	1.1734283	-0.35106841	0.32171132	0.066240345	-0.75901655	-0.066152877	1.2842195	-0.63384776	0.6247752	0.12120858	0.36688481	0.11947658	-0.63395684	-0.61913794	0.31055985
2.3719832	1.2460142	1.3127557	0.86760998	1.7310215	1.2014125	1.5840795	1.2596648	0.19386264	1.2896736	0.99856491	1.4984617	0.099302234	1.641212	1.1451564	1.4208602	1.6618486	1.3728722	1.2346811	0.7457416	1.6623547	1.643673	1.5777917
0.98615405	0.59403792	0.39882525	0.36082007	-0.38501825	0.37550802	0.5979492	0.53302815	-0.011823717	1.0014967	0.22833982	0.52987292	0.67770862	0.73549951	0.44862729	1.1252757	1.8049919	0.18564416	0.30948477	0.53781281	0.61810332	0.81240631	-0.29723028
-0.76358702	-0.93516724	-0.1810798	-1.2902158	-0.08533788	-0.36135513	-0.27566711	-0.52517745	0.062613965	-1.0638535	0.85185845	-0.44771126	-0.1095886	-0.12580859	-0.37740003	-0.6756661	-0.8026545	-0.91395632	-0.14695814	-0.21460411	0.12491262	-1.0219443	0.14180582
-0.73143556	-0.75447742	-0.53817979	-0.8434108	-0.61939196	-0.56742197	-0.6929581	-0.93231209	-0.97819076	-0.079889379	-1.3777237	-1.8449796	-0.8925435	-0.61739177	-1.2043392	-0.74374879	-1.1338125	-0.1093434	-0.65068372	-1.0633529	-0.96003131	-1.2330536	-0.38590101
0.69532111	0.9241328	-0.11595531	1.7286747	1.4663446	0.48831652	0.88387576	1.1093365	1.4489002	0.83432201	0.069755945	0.61376353	0.94844477	0.82932916	1.5670557	1.2975977	1.034588	1.2810546	1.1870355	1.4027755	1.3838328	0.90496066	0.65265294
0.75731704	-0.33710786	0.27345692	-0.66236414	-0.92445719	-0.085233405	-0.15200418	-0.21818635	1.0610225	-0.28522243	-0.21097117	0.34535976	-0.19294046	0.18347299	-0.5819263	0.13336461	-0.3141328	-0.32240479	0.13529878	-0.087630218	0.13178922	0.17491148	-1.2336804
-0.71493039	-1.2666496	-1.1446884	-2.066402	-2.3729477	-2.1158793	-1.7254971	-1.6261862	-0.51764828	-1.3426685	-1.3476651	-1.2162691	1.1389279	-1.6008006	-0.83568994	-0.73696692	-0.73140644	-0.76246487	-1.4452556	-1.7591619	-1.489121	-2.7109202	-1.3506977
-0.039440524	-0.46066993	-0.55779396	-0.6172249	0.21475801	-0.064278553	-0.5004466	-0.39923014	-0.12201009	-0.02938249	-0.50069662	0.40265432	-1.4443886	-0.58998866	0.32116429	-0.64165276	-0.43970629	-0.17212747	-0.46050261	-0.47261666	-0.69691601	-0.61974249	-0.82939088
-0.30197409	1.169615	0.49884207	0.51710458	0.5214678	0.68184424	1.2686042	1.5681711	0.70322851	-1.197975	-0.16908142	0.74184453	-1.728653	1.0938382	0.19362213	0.57318505	0.50032411	-1.185503	1.185365	0.39594503	0.35813694	0.72529611	1.8531304
1.1112063	0.10539166	-0.57773575	0.36522727	-0.6002634	-1.3783982	-0.70935894	-0.67572283	0.40647552	1.3298355	-0.04883724	-0.24291328	-0.69738305	-0.20688487	-0.35469239	0.28214712	-0.49394483	0.78898745	-0.76974087	-1.0694401	-0.38316424	0.15100302	-0.14947061
0.68656927	0.96202438	0.20606354	0.62213847	0.32617	-0.29748124	-0.030065421	-0.12576543	0.19866102	0.58829608	-0.068778471	0.043913543	1.1004002	0.4594961	0.69826782	0.57041711	0.73125171	1.2428143	-0.34025325	-0.11494442	0.20078727	-0.14464983	-0.39439774
-1.1721179	-1.6454969	-1.7417421	-1.8701802	-1.076945	-1.3470058	-1.8427481	-1.8919405	-0.62164101	-0.069911049	-0.84806756	-1.8208383	-1.217437	-1.73135	-1.2666114	0.82225039	-0.547735	-1.2818446	-1.9453899	-1.2682097	-1.5026152	-1.3089587	-2.7622777
-2.2592173	-1.8615725	-1.0725652	-1.1329454	-1.1432993	-1.350937	-1.1917653	-0.90747641	-1.5019266	-2.1104204	-1.4453567	-1.0845001	-1.6447684	-1.5173268	-1.3752412	-1.2742549	-0.83395458	-1.749987	-1.0619801	-0.7511178	-1.1492457	-1.3916676	-0.7895102
0.089880911	0.1074367	1.2335104	1.0160245	-0.077135935	0.78453226	0.55372662	0.54273596	-0.41650966	-0.51128229	0.48757554	0.61152285	-1.0908702	0.59196776	2.1496014	0.05738268	0.85689972	-0.58192448	1.5960823	0.24108033	0.27289612	0.56915568	1.0970463
1.2969332	2.6985556	3.3109966	1.6130682	1.5979088	1.5072326	2.3256884	2.36239	3.1065302	0.63394476	1.2398111	2.6446063	1.0482755	2.550693	2.0115331	1.4556937	3.0017811	1.1979432	2.0130512	1.9487064	2.5458617	1.5044535	1.1885408
1.0893584	-0.44174436	-0.61313629	0.20557151	-0.8177839	-0.48094825	-0.46520219	-0.44974554	-0.37833135	1.2796526	0.66786148	-0.4444139	0.91739917	-0.31112655	-0.76498797	-1.4860402	-0.13209571	0.54877868	-0.81759503	-1.1669098	-0.83208741	-0.42263087	0.25720383
1.8542805	0.81313428	1.3307061	0.76678246	0.47902277	0.55863373	1.1453411	1.1193355	1.2038152	0.97215416	1.9800535	0.93201846	0.79939285	1.4637526	1.319555	1.5886596	1.02633	0.92751977	0.71892484	0.89520138	0.91735681	1.3330464	0.59792201
-0.21742507	0.25527443	-0.11822348	0.43101552	-0.53848448	0.26910209	-0.16732951	-0.1407076	0.078488734	0.18533147	-0.88167973	0.18802679	0.064885524	0.14235497	0.38545281	-1.1045666	-0.11647128	-0.16730636	-0.44825879	0.090186179	-0.21105494	-0.55856411	0.46345883
-0.041267051	0.69858678	0.45741938	0.35990496	0.85657946	0.65668821	0.92468406	0.87528663	1.5909298	-0.63911393	0.96671873	1.1515822	-0.26965943	1.291593	-0.0250204	0.21066957	0.87481769	0.57737243	0.15620206	0.65159617	1.4449821	-0.085522084	0.36019059
0.37812139	-0.1704105	-0.71680573	-0.11542101	-0.73694413	-0.41676369	-0.74004708	-0.70976091	-0.19390651	0.23069654	-1.2817536	-0.5402791	0.33232922	-0.26049772	-0.39032451	-0.48094645	-1.0183294	-0.30660889	-0.7747016	-0.60951091	-0.80886719	-0.55465137	-0.28555404
0.98501427	0.72363174	1.8884295	0.8473724	1.8236472	1.3244485	1.6484597	1.756415	1.926901	1.0378323	1.6567022	1.4971864	-0.32300358	1.0823268	1.5512572	0.78015941	1.9017822	1.5650389	1.8603765	2.0053695	1.581177	1.8791907	1.5763942
0.71552885	0.29917629	0.035063607	-0.38885594	0.22065426	-2.7030135	0.066695336	-0.14964456	0.0236758	-0.01108277	0.3228284	0.093016199	-0.030804937	0.044118139	-0.18699307	0.29931559	-0.3519932	0.34152584	0.057502613	-0.21506441	-0.020540272	0.92273828	0.47712119
