"","date","HML"
"437",2011-10-07,-0.00955130439251661
"438",2011-10-10,0.00791145674884319
"439",2011-10-11,0.00665250420570374
"440",2011-10-13,0.0104978419840336
"441",2011-10-14,0.000128017272800207
"442",2011-10-17,-0.00463475845754147
"443",2011-10-18,0.00574957020580769
"444",2011-10-19,-0.0111190918833017
"445",2011-10-20,-0.00138894468545914
"446",2011-10-21,0.0112504111602902
"447",2011-10-24,0.00822820700705051
"448",2011-10-25,-0.00457291910424829
"449",2011-10-26,0.00714634638279676
"450",2011-10-27,0.0197553299367428
"451",2011-10-28,-0.00475895451381803
"452",2011-10-31,0.00771173508837819
"453",2011-11-01,-0.00725778471678495
"454",2011-11-03,-0.000999122858047485
"455",2011-11-04,0.0165705680847168
"456",2011-11-07,0.00632548378780484
"457",2011-11-08,0.00140264956280589
"458",2011-11-09,-0.00543185975402594
"459",2011-11-10,0.0049480302259326
"460",2011-11-11,0.000349227339029312
"461",2011-11-14,-0.0082996403798461
"462",2011-11-16,-0.00293740327470005
"463",2011-11-17,-0.00741550885140896
"464",2011-11-18,0.00276582501828671
"465",2011-11-21,0.00297468528151512
"466",2011-11-22,0.00180463725700974
"467",2011-11-23,-0.00549107603728771
"468",2011-11-24,0.00235504331067204
"469",2011-11-25,-0.00330178858712316
"470",2011-11-28,-0.00197353027760983
"471",2011-11-29,-0.00994999147951603
"472",2011-11-30,0.00776777975261211
"473",2011-12-01,-0.000723563134670258
"474",2011-12-02,0.00320152775384486
"475",2011-12-05,-0.00243234261870384
"476",2011-12-06,-0.00181873049587011
"477",2011-12-07,-0.0076182633638382
"478",2011-12-08,-0.00667812488973141
"479",2011-12-09,0.00124276475980878
"480",2011-12-12,-0.000459589995443821
"481",2011-12-13,0.00724014360457659
"482",2011-12-14,-0.000495446845889091
"483",2011-12-15,-0.00349896820262074
"484",2011-12-16,-0.00972690526396036
"485",2011-12-19,-0.0092255175113678
"486",2011-12-20,0.00753194093704224
"487",2011-12-21,0.00758499000221491
"488",2011-12-22,0.00863029807806015
"489",2011-12-23,0.00594251975417137
"490",2011-12-26,-0.000238540233112872
"491",2011-12-27,0.00143323466181755
"492",2011-12-28,-0.0100015150383115
"493",2011-12-29,-0.00830730050802231
"494",2012-01-02,0.00960004888474941
"495",2012-01-03,0.00393814593553543
"496",2012-01-04,0.00509812962263823
"497",2012-01-05,-0.001079804264009
"498",2012-01-06,0.00290196621790528
"499",2012-01-09,-0.000362464226782322
"500",2012-01-10,0.00148822693154216
"501",2012-01-11,-0.00421383697539568
"502",2012-01-12,-0.00530050043016672
"503",2012-01-13,-0.00630045030266047
"504",2012-01-16,0.00408960785716772
"505",2012-01-18,0.0040996097959578
"506",2012-01-19,-0.000374189577996731
"507",2012-01-20,-0.00186456274241209
"508",2012-01-23,-0.000337911129463464
"509",2012-01-24,-5.10516110807657e-05
"510",2012-01-26,-0.00280501274392009
"511",2012-01-27,0.0110936630517244
"512",2012-01-30,0.00469938572496176
"513",2012-01-31,-0.00635494198650122
"514",2012-02-01,-0.00103057734668255
"515",2012-02-02,0.00830698758363724
"516",2012-02-03,0.00130569003522396
"517",2012-02-06,-0.00821650307625532
"518",2012-02-07,0.00183136016130447
"519",2012-02-08,0.00595003552734852
"520",2012-02-09,4.06566541641951e-05
"521",2012-02-10,-0.00880860351026058
"522",2012-02-13,0.00356946233659983
"523",2012-02-14,-0.00162020954303443
"524",2012-02-15,-0.00154589302837849
"525",2012-02-16,0.00121487211436033
"526",2012-02-17,-0.00263699796050787
"527",2012-02-23,-0.00549210282042623
"528",2012-02-24,-0.00943538639694452
"529",2012-02-27,0.00105721596628428
"530",2012-02-28,0.00907923653721809
"531",2012-02-29,-0.00408152397722006
"532",2012-03-01,0.00569802802056074
"533",2012-03-02,0.0142763946205378
"534",2012-03-05,-0.0063354317098856
"535",2012-03-06,-0.0103991022333503
"536",2012-03-07,0.00507050100713968
"537",2012-03-08,-0.00118365883827209
"538",2012-03-09,0.00129003822803497
"539",2012-03-12,0.00424132030457258
"540",2012-03-13,0.0121681727468967
"541",2012-03-14,-0.00503933010622859
"542",2012-03-15,-0.000113662797957659
"543",2012-03-16,0.00168754160404205
