"","date","SMB"
"442",2011-10-17,-0.00755788385868073
"443",2011-10-18,-0.0096303578466177
"444",2011-10-19,0.00115922035183758
"445",2011-10-20,0.00653661089017987
"446",2011-10-21,-0.00557063799351454
"447",2011-10-24,-0.0165851358324289
"448",2011-10-25,0.000939894467592239
"449",2011-10-26,0.000106261111795902
"450",2011-10-27,-0.00223763659596443
"451",2011-10-28,0.00599725870415568
"452",2011-10-31,0.00541421724483371
"453",2011-11-01,0.000488855876028538
"454",2011-11-03,-0.0116206463426352
"455",2011-11-04,-0.00636218022555113
"456",2011-11-07,-0.00137433875352144
"457",2011-11-08,-0.000624374952167273
"458",2011-11-09,-0.0010579451918602
"459",2011-11-10,-0.00213959533721209
"460",2011-11-11,-0.00534201692789793
"461",2011-11-14,0.00212873355485499
"462",2011-11-16,-0.00894277170300484
"463",2011-11-17,0.00754662044346333
"464",2011-11-18,0.000759185757488012
"465",2011-11-21,-0.00589528027921915
"466",2011-11-22,0.00476428959518671
"467",2011-11-23,-0.00623372010886669
"468",2011-11-24,-0.00896287150681019
"469",2011-11-25,0.00887038372457027
"470",2011-11-28,-0.00876600947231054
"471",2011-11-29,0.0183494836091995
"472",2011-11-30,-0.0187224335968494
"473",2011-12-01,-0.00633114762604237
"474",2011-12-02,0.0159846059978008
"475",2011-12-05,-0.010511239990592
"476",2011-12-06,-0.010197451338172
"477",2011-12-07,0.00729388650506735
"478",2011-12-08,0.00721712503582239
"479",2011-12-09,0.00297337444499135
"480",2011-12-12,-0.00526203541085124
"481",2011-12-13,-0.00701755145564675
"482",2011-12-14,-0.00169133394956589
"483",2011-12-15,0.00813835114240646
"484",2011-12-16,0.00105924054514617
"485",2011-12-19,-0.0141891557723284
"486",2011-12-20,-0.0146467015147209
"487",2011-12-21,-0.00414972053840756
"488",2011-12-22,-0.0174771137535572
"489",2011-12-23,0.00115064484998584
"490",2011-12-26,0.00692438520491123
"491",2011-12-27,-8.87918286025524e-05
"492",2011-12-28,0.0151377394795418
"493",2011-12-29,0.00395613629370928
"494",2012-01-02,0.00979990605264902
"495",2012-01-03,-0.00124100595712662
"496",2012-01-04,0.0300849564373493
"497",2012-01-05,-0.0116657000035048
"498",2012-01-06,0.00880561769008636
"499",2012-01-09,0.00214325357228518
"500",2012-01-10,0.00620714342221618
"501",2012-01-11,-0.00251530203968287
"502",2012-01-12,0.00856466311961412
"503",2012-01-13,-0.00103181367740035
"504",2012-01-16,-0.00225755106657743
"505",2012-01-18,-0.00392961595207453
"506",2012-01-19,0.010737331584096
"507",2012-01-20,0.0034426711499691
"508",2012-01-23,0.0101679200306535
"509",2012-01-24,0.00324219604954123
"510",2012-01-26,0.00533003220334649
"511",2012-01-27,0.00400347029790282
"512",2012-01-30,-0.00751053914427757
"513",2012-01-31,0.00738480221480131
"514",2012-02-01,0.0118388654664159
"515",2012-02-02,0.00615021213889122
"516",2012-02-03,-0.00176622811704874
"517",2012-02-06,-0.00118252274114639
"518",2012-02-07,-0.00892563909292221
"519",2012-02-08,0.00130529864691198
"520",2012-02-09,-0.00946232955902815
"521",2012-02-10,0.00724222511053085
"522",2012-02-13,0.00198490172624588
"523",2012-02-14,0.00236608157865703
"524",2012-02-15,0.00948798097670078
"525",2012-02-16,0.0026402035728097
"526",2012-02-17,0.00348011869937181
"527",2012-02-23,0.00702943978831172
"528",2012-02-24,-0.00575502496212721
"529",2012-02-27,-0.00323951803147793
"530",2012-02-28,0.00228275218978524
"531",2012-02-29,-0.00991304777562618
"532",2012-03-01,-0.00113462004810572
"533",2012-03-02,-0.0040374668315053
"534",2012-03-05,0.00135671976022422
"535",2012-03-06,-0.00184807553887367
"536",2012-03-07,0.00550012104213238
"537",2012-03-08,0.0117146708071232
"538",2012-03-09,-0.00495092757046223
"539",2012-03-12,-0.00265747564844787
"540",2012-03-13,-0.00186860933899879
"541",2012-03-14,-0.0032449821010232
"542",2012-03-15,0.00564529001712799
"543",2012-03-16,-0.0107080042362213
"544",2012-03-19,-0.0012531487736851
"545",2012-03-20,0.00428363680839539
"546",2012-03-21,-0.00412656320258975
"547",2012-03-22,-0.00117963179945946
"548",2012-03-23,0.00157954660244286
"549",2012-03-26,-0.000306098721921444
"550",2012-03-27,-0.00153070595115423
"551",2012-03-28,0.00475675705820322
"552",2012-03-29,-0.0062026591040194
"553",2012-03-30,0.00673340167850256
"554",2012-04-02,-0.0130940843373537
"555",2012-04-03,0.0121510894969106
"556",2012-04-04,0.00969095248728991
"557",2012-04-05,-1.21071934700012e-05
"558",2012-04-09,-0.00657691899687052
"559",2012-04-10,-0.0103263072669506
"560",2012-04-11,-0.00574278365820646
"561",2012-04-12,-0.00281139556318521
"562",2012-04-13,0.00604662019759417
"563",2012-04-16,0.00418848637491465
"564",2012-04-17,0.0010844087228179
"565",2012-04-18,0.000574177131056786
"566",2012-04-19,0.00706099066883326
"567",2012-04-20,-0.00606589065864682
"568",2012-04-23,-0.00142487231642008
"569",2012-04-24,0.00109910545870662
"570",2012-04-25,-0.0044539007358253
"571",2012-04-26,-0.00034842686727643
"572",2012-04-27,0.00283158197999001
"573",2012-04-30,-0.00276779127307236
"574",2012-05-02,-0.00620514107868075
"575",2012-05-03,0.00855615269392729
"576",2012-05-04,0.00723784882575274
"577",2012-05-07,-0.00295943766832352
"578",2012-05-08,0.00622381316497922
"579",2012-05-09,-0.000818149652332067
"580",2012-05-10,-0.0104322675615549
"581",2012-05-11,0.000326743698678911
"582",2012-05-14,-0.00341914780437946
"583",2012-05-15,-0.00863458309322596
"584",2012-05-16,-0.00245206197723746
"585",2012-05-17,-0.0102242976427078
"586",2012-05-18,-0.00661639682948589
"587",2012-05-21,-0.00888792332261801
"588",2012-05-22,-0.0123579716309905
"589",2012-05-23,0.00199191924184561
"590",2012-05-24,0.00565358437597752
"591",2012-05-25,0.0151491016149521
"592",2012-05-28,0.00561599805951118
"593",2012-05-29,0.00611689314246178
"594",2012-05-30,-0.0040924372151494
"595",2012-05-31,-0.00104145985096693
"596",2012-06-01,-0.0122544206678867
"597",2012-06-04,-0.0126932086423039
"598",2012-06-05,-0.00163628254085779
"599",2012-06-06,-0.0038455706089735
"600",2012-06-08,0.00371753587387502
"601",2012-06-11,0.013092378154397
"602",2012-06-12,-0.0027485266327858
"603",2012-06-13,0.00700916443020105
"604",2012-06-14,0.00283202808350325
"605",2012-06-15,0.0129240127280354
"606",2012-06-18,-0.00208576489239931
"607",2012-06-19,0.000413131900131702
"608",2012-06-20,0.00325180450454354
"609",2012-06-21,0.00716901384294033
"610",2012-06-22,0.00114876450970769
"611",2012-06-25,-0.00637822598218918
"612",2012-06-26,-0.0101546999067068
"613",2012-06-27,-0.007714141625911
"614",2012-06-28,-0.00711807515472174
"615",2012-06-29,0.00676731765270233
"616",2012-07-02,-0.0044727511703968
"617",2012-07-03,0.00528204347938299
"618",2012-07-04,0.00307203223928809
"619",2012-07-05,-0.00198849150910974
"620",2012-07-06,-0.00449459999799728
"621",2012-07-10,0.0106834014877677
"622",2012-07-11,-0.00633780332282186
"623",2012-07-12,-0.0038565257564187
"624",2012-07-13,0.00607275310903788
"625",2012-07-16,-0.00789749994874001
"626",2012-07-17,-0.00291071273386478
"627",2012-07-18,0.00417365785688162
"628",2012-07-19,0.0111200418323278
"629",2012-07-20,-0.00055933091789484
"630",2012-07-23,-0.00226971507072449
"631",2012-07-24,0.006845538970083
"632",2012-07-25,0.00310883764177561
"633",2012-07-26,-0.00331464782357216
"634",2012-07-27,-0.00522299483418465
"635",2012-07-30,-0.00478293467313051
"636",2012-07-31,-0.000290662050247192
"637",2012-08-01,0.021672086790204
"638",2012-08-02,0.00279959570616484
