;BBAS3;BBDC3;BBDC4;BOVA11;BRAP4;BRFS3;BRKM5;BRML3;BTOW3;CCRO3;CESP6;CIEL3;CMIG4;CPFE3;CPLE6;CSAN3;CSMG3;CSNA3;CYRE3;ELET6;EMBR3;FIBR3;GGBR4;GOAU4;HGTX3;HYPE3;ITUB4;LAME4;LIGT3;LREN3;MULT3;NATU3;PETR3;PETR4;PSSA3;RENT3;SANB11;SBSP3;TRPL4;VALE3;VALE5
19/01/11;-0.014365770;-0.006351748;-0.011950502;-0.013045845;-0.017622515;-0.011030791;0.003445733;0.000000000;-0.007502380;0.019815423;-0.008410479;-0.003088806;-0.005877286;-0.009409620;-0.011123585;0.008679982;-0.015994896;-0.018930182;-0.005799920;-0.027180510;-0.000735565;-0.016553624;-0.030536724;-0.028231284;0.001803427;-0.022625400;-0.010954726;-0.021122898;-0.003724399;0.003004133;-0.002994014;-0.012108018;-0.026519806;-0.015267472;-0.021739987;-0.004587973;-0.040465291;-0.003420366;-0.012874925;-0.021905954;-0.013762117
20/01/11;-0.006775312;-0.012825827;-0.018040925;-0.007968170;-0.005663361;0.006908490;0.012210164;-0.035750551;0.000627353;0.017126965;0.011754963;-0.010105022;-0.025637927;-0.001182453;-0.002463883;-0.014874209;-0.029593108;0.004852696;0.000968992;-0.009226860;0.005137626;-0.000370989;-0.020448831;-0.017181925;0.001800181;-0.020810000;-0.024692613;0.003994679;0.003724399;-0.004509591;-0.007826650;-0.023303766;-0.001328021;-0.001099505;-0.011049836;-0.009596662;-0.030493072;-0.034626441;-0.005568977;-0.016920877;-0.010687125
21/01/11;-0.004542513;0.003623922;-0.008194184;-0.005835173;0.009421194;-0.029696505;-0.014670190;-0.018680493;-0.009135360;-0.002098637;-0.016835414;-0.026921658;-0.022666918;-0.002606328;-0.004270149;-0.028170877;0.007743791;-0.008682117;-0.025007432;-0.005950185;-0.019963694;0.025280702;-0.007500587;-0.008145176;0.010733556;-0.014117882;0.000268781;-0.011359962;0.011090687;-0.012316593;0.000302160;-0.011629364;-0.007670540;-0.008100192;0.000000000;-0.021661497;0.014886229;-0.039305843;-0.013493458;0.006802747;0.007454875
24/01/11;0.009064484;0.008803578;0.015387335;0.005689708;0.016122714;0.012334958;0.019512814;-0.006937902;0.003159560;0.008159895;0.021831262;0.019078480;0.004719559;0.008269391;-0.007687128;0.007490672;-0.000701508;0.003829422;0.022097634;0.007061914;-0.004491026;0.002890175;-0.003549250;-0.005591813;0.003552402;-0.007134394;0.007229915;0.010695289;-0.011834458;0.010431579;-0.011241194;0.031605339;0.004676027;-0.001850139;0.007380107;0.000000000;-0.005736153;0.008327259;0.012748579;0.006756782;0.004370553
26/01/11;-0.000967274;-0.003992021;-0.005938445;-0.011559131;-0.015706047;0.004543080;0.023867481;-0.024344572;-0.046489973;0.005195897;-0.017764838;0.019493795;0.006857995;-0.012072581;-0.011642638;-0.018072781;0.010471300;0.001735810;-0.034085789;-0.007434978;-0.008286300;-0.025947007;-0.018843088;-0.024599159;-0.021506205;-0.017818916;-0.014241810;-0.018792499;-0.014237783;-0.028710106;-0.024119908;0.001110494;-0.017140396;-0.006316202;-0.001839927;-0.053216002;-0.028198271;0.016689225;-0.020324373;-0.000842105;-0.005323206
27/01/11;0.000000000;0.000000000;0.004066954;-0.009611904;-0.021261721;-0.016878038;-0.016647233;-0.017004988;-0.032239192;-0.038889093;-0.013276791;-0.003868477;-0.004687227;-0.011738067;-0.003680703;-0.000760167;-0.005920268;-0.016084263;-0.033208671;-0.001867414;0.017248272;-0.003337663;-0.017359961;-0.009624713;-0.058950300;-0.019132298;0.004051322;-0.033060862;-0.022515738;-0.043454907;-0.014502146;-0.024720360;0.003721879;0.001489758;-0.035617636;-0.046483358;-0.003952574;0.000719338;-0.010511325;-0.009990770;-0.006886026
28/01/11;-0.020861252;-0.016129382;-0.024013792;-0.020414999;-0.021723620;-0.028049304;-0.024273036;-0.005954368;-0.045383006;-0.016734064;-0.030621738;-0.031498667;-0.017867385;-0.009928644;-0.023080638;-0.012241928;-0.051238146;-0.022817389;-0.041363267;-0.000747943;0.005190965;-0.035927479;-0.032789823;-0.033434776;-0.023722676;-0.016983425;-0.022074748;-0.052473410;-0.002318394;-0.041616605;-0.001271052;-0.009142921;-0.008819596;-0.007471084;0.007225740;-0.024491020;-0.030153038;-0.035622210;-0.029637576;-0.029182767;-0.020359404
31/01/11;-0.019960743;-0.008163311;-0.015144481;-0.002429397;-0.005888143;-0.002556145;0.030011933;0.008589415;0.008888947;0.008727963;0.005989097;-0.010454458;0.008061605;-0.001217582;0.002355714;0.001922708;0.005499556;-0.001082446;-0.003253799;0.008196767;0.000000000;-0.009284399;0.016529302;0.019410394;0.007449554;-0.000503905;-0.019477522;-0.011878388;0.011538590;0.022989518;0.017024371;-0.019710783;0.023570115;0.015625318;-0.014888612;0.034521194;-0.013871273;0.013323661;0.009454473;0.000175208;-0.001176010
01/02/11;0.004693270;0.004089985;0.001297859;0.021952468;0.020137088;0.020984851;-0.000954199;0.027896717;-0.005323881;0.018937515;0.001053186;-0.009748249;-0.007326040;0.009458055;-0.005899722;0.032876568;0.027408856;0.022841821;0.036794340;-0.004089985;0.008836582;0.021531012;0.043534939;0.039989950;0.043942122;-0.006066753;0.014565404;0.030884808;-0.006522179;0.044451763;0.000312549;0.016260521;0.021074208;0.020099343;-0.005785937;0.043739889;0.019467828;0.023017370;0.028791478;0.024402007;0.017111053
02/02/11;-0.010760023;-0.009717591;-0.012256279;-0.019068215;-0.023862304;-0.016606880;-0.010556720;-0.057949062;-0.030716055;-0.006630331;-0.029555293;-0.048504491;-0.007380107;-0.016549416;-0.010708014;-0.022557347;0.003196593;-0.015647545;-0.051017774;0.004089985;0.011661940;-0.023086828;-0.002244670;-0.002642009;-0.020775063;-0.043000668;-0.009462915;-0.030884808;0.000769527;-0.032131278;-0.031748698;-0.035173614;0.010050336;0.005772022;-0.005819609;-0.016179089;-0.032485455;-0.017639699;-0.005922264;-0.018811496;-0.013978096
03/02/11;-0.010877062;-0.002063984;-0.007912999;0.001211938;-0.002197803;0.003270946;0.008167233;0.034647036;-0.039294110;0.001072386;0.028150799;-0.026923033;0.000000000;0.002450982;0.005963047;-0.002283975;-0.005333346;0.021277398;0.008230499;0.000000000;0.005059642;0.001555815;0.028794902;0.033082370;-0.029043668;-0.029003107;-0.010400656;-0.037280848;-0.011605546;0.000000000;-0.012660452;-0.021713760;0.016635061;0.008239344;-0.035647339;-0.041631383;-0.020117142;-0.001952172;-0.008466474;-0.002267377;0.000977040
04/02/11;-0.040451819;-0.033616611;-0.034004286;-0.023281799;-0.016639319;-0.011311925;-0.037537919;-0.001310616;-0.003441028;-0.034677992;-0.012730016;0.026923033;-0.028170877;-0.016537462;-0.005963047;-0.018850337;0.000000000;-0.019486888;-0.038434137;-0.001857011;-0.024818792;-0.041259323;-0.022075952;-0.023678502;-0.037634545;-0.016483890;-0.028082075;-0.034703798;-0.015686596;-0.035310003;-0.006226466;-0.009804000;-0.016635061;-0.014735217;-0.024904329;-0.022518864;-0.020530165;-0.020731246;-0.024649135;-0.016372164;-0.015946789
07/02/11;0.006385265;0.008510690;0.010221554;0.002321803;0.010016778;0.012762252;0.032741747;-0.003942186;-0.017774811;0.025634003;0.017986731;0.021196215;0.020735898;0.002485708;0.007151401;-0.001554606;0.005333346;0.003214863;0.007918593;0.004821074;0.051145464;0.024801271;0.004454350;0.007088259;0.003665245;0.020834087;0.010120081;0.023007758;0.001974334;0.041413786;0.019531871;0.004914015;-0.015932706;-0.014588151;-0.009971001;0.002068253;0.020530165;0.023170867;0.011813486;0.007427090;-0.001390130
08/02/11;0.018220546;0.024692613;0.026757449;0.002624876;-0.008898835;-0.008368250;-0.004819286;-0.026010136;0.023122417;-0.008690039;-0.000699301;-0.035001439;-0.012389871;0.004705891;-0.015801143;0.011216517;0.008826183;0.013109134;0.033244059;0.004061294;-0.003517415;-0.012323750;0.008408990;0.008513840;0.002030458;0.020940362;0.029480593;0.038466281;0.019531871;0.037815451;0.004182087;0.025409716;-0.016190673;-0.009597711;0.035278474;0.000000000;0.001602993;-0.001951220;0.007993024;-0.007959713;-0.008181229
09/02/11;-0.025317808;-0.018356794;-0.018654771;-0.023559870;-0.035714020;-0.022913050;-0.028916496;0.000000000;-0.031343251;-0.022730759;-0.031624593;-0.040785795;-0.010252605;-0.019209771;-0.029385072;-0.043630422;-0.005993320;-0.039854494;-0.033244059;-0.004801487;-0.028593799;-0.027165668;-0.033157159;-0.038321744;-0.015123934;-0.018231068;-0.023743343;-0.036898882;-0.017561427;-0.049649909;-0.019449560;-0.020519730;-0.030438603;-0.029358526;-0.020770447;-0.050858417;-0.022679158;-0.016244512;-0.019806511;-0.030838257;-0.024747713
10/02/11;0.005681833;0.008385793;0.002015452;0.008019541;-0.004177309;-0.006751714;0.004465401;0.009414999;0.029436672;0.000000000;-0.007610111;0.034685558;0.000000000;0.002766949;-0.005982072;-0.040169335;0.011251877;-0.011790851;-0.020490188;-0.000370302;-0.011670446;-0.017831698;0.031392712;0.024589853;-0.003300333;-0.004338402;-0.005737250;0.020155721;0.007843177;0.025933382;-0.018167304;-0.000487924;0.010249492;0.003431843;0.008196767;0.008658063;0.032243524;-0.000248170;-0.007754289;0.012919841;0.004508204
11/02/11;0.046359045;0.034472022;0.036247790;0.016465113;0.016605548;0.018643344;0.004938282;0.021847940;0.026366876;0.017699577;0.036081785;0.010434877;-0.004207312;0.007258197;0.007223845;0.026415073;-0.008779688;0.002221400;0.066190405;0.002219757;0.013843573;0.036158417;0.010977059;0.018145286;0.020450610;0.032088315;0.038102535;0.012204576;0.003898640;0.027615167;0.016529302;0.032884278;0.005085619;0.004936406;0.024194729;0.008583744;0.021967411;0.006679060;-0.008016075;0.020401567;0.015419255
14/02/11;0.006402718;0.006446143;0.005427876;0.014073966;0.015433806;0.009558896;0.000000000;0.021380795;-0.018383560;0.015018239;-0.005982773;0.006037103;-0.001918282;-0.006253929;-0.012236387;0.018163971;-0.001765226;0.006634746;0.030216982;0.002583504;0.025010235;0.008838949;0.007396162;0.003663008;0.051293294;0.024949319;0.007449338;0.027665316;0.005819609;0.023077947;0.044879326;-0.011637704;0.020087719;0.013170463;0.044035948;0.012316996;0.004645170;0.037740328;-0.013980574;0.019298845;0.018352799
15/02/11;0.020941433;0.011195639;0.013147536;-0.003957387;-0.009731886;0.013447413;-0.014888612;0.003200003;-0.007983316;-0.015895816;-0.007084691;0.000859476;0.004215373;0.001003261;-0.002515725;-0.010050336;0.005989097;0.001835200;-0.021642439;0.006246576;-0.009216655;0.012718772;-0.005215136;-0.009182801;0.003838776;-0.004115232;0.017439134;-0.017857617;-0.005041702;-0.030694428;-0.009448889;0.020336478;0.015131868;0.008190664;0.024850676;0.025011725;0.020892480;0.013910398;0.004072496;-0.003306939;-0.008934836
16/02/11;0.033320242;0.017734455;0.026718547;0.014835271;0.018700556;0.036509460;0.024692613;0.028348355;0.042225589;0.003286954;0.023538765;0.030459207;0.031246660;0.026226144;0.015000281;0.020792432;0.001053186;0.024987721;-0.016138059;0.020664139;0.011331566;-0.000395023;0.014706147;0.014288574;-0.006149135;0.000000000;0.022172673;0.015642777;0.032513860;0.013436090;-0.008261884;0.027247125;0.009099835;0.012527798;-0.014609737;0.000411607;0.033228944;-0.007284723;0.035532680;0.009542885;0.006361850
17/02/11;-0.006383680;-0.003129893;0.001239926;0.004946424;-0.004474280;-0.000696379;-0.021697104;-0.021978907;-0.015115495;0.018209911;-0.001737620;0.068437162;-0.002226346;0.009236818;0.033909823;-0.010742097;0.010471300;-0.020231904;-0.013650226;0.003224076;-0.021353124;-0.012323750;0.015761775;0.018382208;-0.017107727;-0.035680595;0.009466282;0.005895374;0.015313091;-0.000193442;0.028622806;-0.006169333;-0.008447094;-0.002199414;-0.019048195;0.011456754;-0.010296732;-0.012339976;0.001567706;0.001380501;0.002968242
18/02/11;-0.002886005;-0.007867861;-0.005591813;0.009227629;-0.005621150;0.032216631;-0.005498639;0.018868484;0.001855632;-0.001074691;-0.009084619;0.030653741;0.012550921;0.006992192;0.016887070;-0.016129382;-0.000694686;0.008720986;0.014734237;0.029947632;0.028370697;-0.003606496;0.015517191;0.015592095;0.015564517;0.012211460;-0.004459024;0.033950534;-0.004830030;0.025970526;0.022989518;0.001603115;0.009417183;0.004394002;-0.007722046;0.020934742;0.017102787;0.003099299;-0.006482686;-0.010226279;-0.007337663
21/02/11;-0.015534293;-0.009922685;-0.013170463;-0.014174053;-0.023498287;0.001684920;-0.008052384;-0.031648211;-0.031641058;-0.010593548;-0.021284947;-0.007575794;0.013843573;-0.008929708;-0.003544008;0.000406421;0.003122292;-0.021576994;-0.039784252;-0.010818462;-0.011959341;0.002806175;-0.026567027;-0.035430437;-0.027398974;-0.013280408;-0.015631528;-0.017192401;0.016987115;-0.016152370;-0.031709598;-0.009426441;0.000323154;0.001095490;0.010027080;-0.023786649;-0.029001787;-0.000238067;0.004914981;-0.022908491;-0.020917899
22/02/11;-0.032993137;-0.018925469;-0.025576842;-0.013311345;-0.019816478;-0.015267472;-0.020935153;-0.029365895;-0.030305349;0.000868999;-0.025051228;0.011342277;-0.001810611;0.010850016;-0.001184133;0.002840335;-0.003122292;-0.000369754;-0.054443090;0.003852220;-0.007102303;-0.028422539;-0.029050384;-0.025831695;-0.048790164;-0.020530165;-0.022139133;-0.024873265;-0.004035962;-0.045061492;-0.011640842;0.002537780;0.018883582;0.013413288;-0.012743945;-0.030656916;-0.020151815;-0.005970167;0.015760614;-0.020166330;-0.018462063
23/02/11;0.001702128;0.004056801;0.003878479;0.008038263;0.004932482;-0.019679558;-0.004136511;-0.006644543;0.001970444;-0.008505122;0.001469508;0.011215071;-0.022357537;-0.009396527;-0.005703438;0.020850795;-0.003480686;-0.004819286;0.005934736;0.018698606;-0.035549627;-0.013684642;-0.011949689;-0.013170463;0.002081166;-0.016511107;0.004901971;-0.024748170;0.003669729;-0.014127379;-0.012418564;0.011454879;0.045553964;0.033289193;-0.008587094;-0.046059357;0.007604599;0.010957708;-0.017527226;0.018382208;0.019477807
24/02/11;-0.003407158;0.008064560;0.005468889;0.002112571;-0.001876173;0.004175371;0.020513540;0.013245227;-0.012279814;-0.008799001;0.008408019;0.015492748;-0.006693963;0.017754785;-0.015128155;-0.005172082;-0.011572986;-0.007834399;0.027430958;0.003082722;-0.014131883;-0.011337514;-0.017063728;-0.023765013;0.018538121;0.042374618;-0.009279543;-0.009153382;0.000000000;0.010312497;0.009248990;-0.023508803;-0.018343529;-0.011913245;0.038074201;-0.011074310;-0.005063302;-0.023248501;-0.001966569;-0.008788506;0.000000000
25/02/11;-0.004446732;0.000000000;0.003842464;-0.002112571;0.013523172;-0.005221944;0.015113638;0.029175489;-0.007200031;0.011860451;-0.013560772;-0.023704814;0.003724399;0.005218228;-0.003150372;0.007550205;0.005277057;-0.007518832;-0.021531236;0.008852628;0.025879448;0.007153407;-0.010471300;-0.005055426;-0.016461277;0.007947062;-0.004396819;0.006872879;-0.005509656;0.006816386;0.015748357;0.002794599;0.013789095;0.008074469;-0.001888575;0.005773945;0.001014713;0.008451095;-0.015673369;0.003416962;0.000203025
28/02/11;0.019688348;0.019881371;0.022437345;0.008273834;0.000000000;0.008688152;0.013902905;0.012698583;0.026932321;0.013015368;0.007352974;-0.015867352;0.027499441;0.023381940;0.014458083;0.028489732;0.017391743;0.005644418;-0.026827242;0.025436445;0.022375528;0.006269613;0.006386883;0.007380107;0.029840759;0.002635048;0.018824727;0.019593694;0.005509656;0.018803127;0.014272659;-0.018542956;-0.007943824;-0.000699545;0.001888575;0.039935862;0.018588830;-0.019913237;0.019210414;0.010714388;0.006878441
01/03/11;-0.027258928;-0.005923018;-0.015748357;-0.015094626;-0.017050512;-0.003466208;-0.008417975;-0.008872048;-0.018537309;0.000215494;-0.020352229;-0.038824752;-0.005076153;-0.006259439;-0.004796172;-0.011220857;0.000000000;-0.015123162;-0.048911017;-0.026793297;-0.030437132;-0.021053409;-0.016968992;-0.021119283;0.030930301;-0.032088315;-0.021534416;-0.030305349;-0.011049836;-0.026021927;0.016801984;0.001657001;-0.013899838;-0.010198787;-0.007575794;0.006362694;-0.028270434;0.008791265;-0.011442224;-0.019007207;-0.015236455
02/03/11;0.007913339;-0.002650440;-0.000492402;0.011793303;0.015660014;0.003120127;0.025044275;0.014534221;-0.004788517;0.014545711;0.033814320;0.035773644;0.018012014;-0.010755306;0.005991630;0.038172574;-0.017391743;0.001522650;0.008844025;0.001356852;-0.008127123;0.004246291;0.005994945;0.006696893;-0.013760783;-0.002721090;0.003584727;0.007662873;0.014706147;0.012002545;0.028961570;0.015818294;0.032137425;0.021333210;0.005687219;-0.019210836;0.007142888;0.006543099;0.012030517;0.016873493;0.012409884
03/03/11;0.012261734;0.020059670;0.017638253;0.013733609;0.008314136;-0.003120127;0.013009097;0.016179569;0.025667747;0.008879551;-0.002533021;0.018168554;0.018745023;-0.001176056;0.005955944;0.001497006;0.013937508;0.019213249;0.037041272;-0.001696353;0.016188727;0.009698579;0.044951388;0.047162276;0.036537294;0.030061308;0.024202405;0.022642477;0.021661497;-0.000795703;0.009373238;0.012086887;-0.001205546;0.002073972;0.000378000;0.023430252;0.011625099;0.015578506;0.007811014;0.007448164;0.002826572
04/03/11;0.002704532;0.004274341;0.002183067;0.000296472;-0.004379401;-0.010471300;0.002390630;-0.012422520;-0.025267827;0.005248254;0.009017194;0.002996257;0.011496382;0.018652907;0.008985636;-0.011282557;-0.006944472;0.002980628;-0.037041272;0.005080451;-0.007326040;-0.001259710;-0.022223137;-0.015094626;-0.003441028;-0.016529302;0.003218887;-0.006739075;0.000357079;0.006941029;-0.000291588;0.011476880;0.014668726;0.004135085;-0.004925185;-0.001685630;-0.007566240;-0.003573559;0.005625075;-0.016926907;-0.011150648
10/03/11;-0.029548404;-0.034187926;-0.037666790;-0.019126266;-0.029199155;-0.009409374;-0.001412762;-0.011443227;0.027118974;0.015003407;0.008920666;0.006491188;0.001377885;0.010249333;0.002085990;-0.020357915;-0.024434025;-0.025269338;0.014093763;-0.015748357;-0.034600433;-0.043623262;-0.022989518;-0.016406618;0.015504187;-0.032970019;-0.039143389;0.010393561;0.000000000;0.016757415;0.004441162;0.014588816;-0.021877317;-0.015175869;0.000000000;0.005528400;-0.035801489;-0.014539644;0.005808342;-0.028757184;-0.033517920
11/03/11;0.006050917;0.006525309;0.009222727;0.010367527;0.011049836;0.008368250;-0.010421695;0.048668369;0.006955206;-0.015633461;0.012356733;0.011436865;0.021117951;0.005777024;0.018580647;-0.006618673;-0.001768347;0.000387672;0.030077455;0.013085240;0.019288432;-0.003469214;-0.021627547;-0.019889279;0.021022884;0.005571045;0.024398373;0.036974128;0.009528923;0.020703071;0.010286645;0.022598568;0.003731348;0.001776515;-0.015384919;0.007183635;0.016243480;0.024897552;0.011516442;0.013724958;0.014655435
14/03/11;0.011291581;-0.000406587;0.006210185;0.007103483;0.006814336;0.000000000;0.002853069;0.022878782;-0.008895824;0.006073953;0.000000000;0.026649543;0.004707473;0.014865911;-0.006841532;-0.006269613;0.000000000;0.022989518;-0.067010710;0.019475777;-0.004418269;-0.005226493;0.036401593;0.037457563;-0.013360011;0.021978907;0.004753259;0.024605811;0.008046221;0.024216091;0.023122417;0.015803665;0.007113065;0.003897259;0.019194447;-0.010582109;0.007766024;0.040840730;-0.009973232;0.003402007;-0.002141787
15/03/11;0.011512424;0.004463387;0.009727703;-0.000602591;-0.018605188;0.009675266;-0.007626348;-0.024097552;0.004264399;-0.003975316;0.008733680;0.004773962;-0.015210704;0.007914117;-0.002290952;0.004314578;-0.021467730;0.003780723;-0.012620559;-0.012500163;0.000737735;0.053147470;0.016860735;0.013117462;0.025481371;0.000000000;0.011923058;0.006920443;-0.014035318;-0.008451889;-0.028693462;0.001740644;-0.009910270;-0.008522779;-0.004573179;0.005516670;0.010261763;-0.008126456;0.015492325;-0.018087118;-0.016865265
16/03/11;-0.023869157;-0.017562224;-0.019221963;-0.019169916;-0.018202722;-0.030374128;-0.025195131;0.000000000;0.009624713;-0.037377549;-0.008733680;-0.047891288;-0.027626066;-0.032039354;-0.023202897;-0.021761492;-0.021938723;-0.036507416;0.035460051;-0.032635361;-0.019360247;-0.004565270;-0.032609089;-0.027984726;0.011625990;0.008658063;-0.023989993;-0.000689893;-0.007092228;0.014637154;-0.004715600;0.000000000;-0.010323883;-0.009315725;-0.006899222;0.002957957;-0.016988826;-0.030842491;-0.041067169;-0.025293177;-0.025619776
17/03/11;-0.001777778;-0.001236859;0.000000000;0.002914336;0.019437442;0.008120080;0.002939738;0.009104767;-0.025612576;0.004126404;-0.019844733;0.010510607;0.015288693;0.004640380;-0.002350177;-0.010050336;0.000369617;-0.000783085;-0.027470661;0.011560822;0.023775265;0.014044014;-0.004210533;-0.010699527;-0.010917523;0.004837419;-0.005378640;-0.009012193;0.014134511;-0.001491425;0.027390990;-0.008953002;0.013121088;0.010741242;0.000000000;0.006309169;-0.005727691;0.005129412;0.002567396;0.027979288;0.026927250
18/03/11;0.014134511;0.011484950;0.013072082;0.013388303;0.021726718;0.005610113;0.007797310;0.013205474;-0.062444280;-0.017049593;0.008907951;0.004470946;-0.010050336;-0.004640380;0.010299717;0.008048333;-0.019026875;0.017087794;0.013829657;0.023719168;0.016745932;0.034666914;-0.001407460;-0.003992021;0.002122392;0.059835792;0.021065236;-0.011204599;0.003502631;0.008360476;-0.005476307;0.008735587;-0.007789415;-0.006430890;0.003838776;-0.002098637;-0.002090957;0.004871834;0.015655897;0.013134290;0.019623271
21/03/11;0.001402525;0.006098819;0.008728033;-0.004392283;-0.000241517;0.019048195;0.006773127;0.013621768;-0.036212689;0.007467638;-0.006762795;-0.002232975;0.010050336;0.025713079;0.000465658;0.035823551;0.016491300;-0.005792640;-0.014493007;-0.009620243;0.015759638;0.021556782;-0.050552279;-0.042907501;0.029936102;0.031322471;0.000277894;-0.010619569;-0.003502631;0.000000000;-0.023097065;-0.015116949;0.008720080;0.008209934;0.024225257;0.008368250;0.015061308;0.022200248;-0.006819315;0.002266718;0.001067122
22/03/11;0.015989218;0.032305900;0.032613307;0.011920171;0.002412546;-0.006539345;-0.010664182;0.015757548;-0.010466733;0.028049304;0.016295082;0.027922461;0.013698844;0.000453206;0.012491488;0.005399165;0.004158010;-0.000387372;0.013838771;0.014888612;-0.017928053;0.002323781;-0.005446906;-0.002089865;0.008196767;-0.015787205;0.032260862;0.002842930;0.003152919;0.015603804;0.008540768;0.007696575;0.015540378;0.012527848;0.009676294;0.028749413;0.015853055;0.013042685;0.016481226;-0.005676458;-0.004275338
23/03/11;0.003580055;-0.015025985;-0.013486170;0.004190996;0.016726794;0.033279811;-0.001463058;0.010368756;-0.021267970;0.001913063;-0.015224227;-0.013129291;0.003734515;0.010367458;0.011428696;-0.009661911;0.029364682;0.016903975;-0.021833484;-0.003619020;0.002168414;0.005785937;0.006927291;0.004175371;-0.013698844;0.019207682;-0.010547765;-0.002842930;0.003840116;-0.037110010;-0.007358385;0.001094691;0.011892197;0.010184460;0.014706147;-0.014271394;0.007581537;-0.007174919;0.004796172;0.014879265;0.014673310
24/03/11;-0.005212870;0.003579244;-0.000631712;-0.002991775;-0.003323051;0.014918228;-0.002932553;-0.032026027;0.002236637;-0.000849798;0.017680800;0.016745932;0.012125443;0.005589729;-0.005698021;-0.003891055;-0.003669729;0.001902950;-0.000669120;0.008859779;0.017889565;-0.007722046;-0.003952574;-0.004593869;0.022840604;0.016449331;0.001358511;-0.052605262;-0.013682024;-0.001892148;-0.002366165;0.010448506;-0.007301523;-0.006660848;-0.003656311;0.011839289;-0.003530899;0.008068175;-0.018739078;-0.012037008;-0.009971441
25/03/11;-0.005240187;-0.005972544;-0.000948317;0.002394136;0.008051192;0.001972387;0.007315322;-0.016706833;0.018592833;-0.016068905;0.031398129;0.010772097;0.004009361;0.007552235;-0.004581910;0.016241656;0.001836548;0.005687219;0.008663833;-0.000326744;-0.053909629;0.007337357;-0.007453451;-0.007984913;0.011060947;0.024177523;0.000271481;0.015631133;0.016118078;0.007547206;-0.034647237;-0.017254987;0.007604599;0.007359416;0.006571765;0.009291119;-0.009313821;0.004454350;-0.000585195;0.000189197;-0.000426530
28/03/11;-0.006324687;0.045284865;-0.004119797;-0.007801990;-0.017366917;-0.009901071;-0.003894844;0.016706833;-0.036897517;0.004095275;-0.008185585;-0.024585475;0.002664004;-0.011573688;0.003438399;-0.009248621;0.005489492;0.003773589;-0.010003418;-0.018803127;0.009726976;0.008047562;-0.002997005;-0.001266625;-0.008368250;0.009788006;-0.000271481;0.004856684;-0.027128667;-0.011342277;0.011581964;-0.023179108;-0.015267472;-0.010177312;-0.006571765;-0.008885357;-0.007741974;-0.011173301;-0.000585537;-0.006643282;-0.008784202
29/03/11;-0.005655724;0.024506410;-0.000635324;0.003158135;0.014769206;0.001657001;0.016929062;0.011764842;0.008178146;0.009845970;0.036979003;-0.016980844;0.021711379;0.005358352;-0.006888661;-0.016393810;-0.005489492;0.011236073;0.004680717;-0.000999500;0.002973980;-0.007662873;0.003495634;0.010088358;0.001679262;-0.012132673;-0.007084498;0.008823587;0.014184635;0.002847653;0.001514005;0.029985589;-0.002464573;0.000000000;-0.003669729;0.033901552;-0.010416761;0.013393057;0.010294351;0.020358856;0.018337401
30/03/11;0.021739987;0.019546999;0.030665732;0.009117468;-0.007119157;0.006600684;0.010496280;-0.005865119;0.004514680;0.029176170;0.041376296;0.025001302;0.005516808;0.030481474;0.025029748;-0.004338402;0.004394002;-0.006351600;0.018506807;0.020456009;-0.008948606;0.011092101;-0.002995509;0.000418148;0.009019603;0.011668744;0.028041740;-0.000732333;0.007017573;0.008494624;0.016504501;0.010881500;0.000000000;0.000705219;0.001836548;0.000000000;0.030930301;0.009928377;0.002894358;-0.012959145;-0.005508489
31/03/11;0.024667232;0.018096766;0.027357329;0.005046018;0.019106608;0.014045633;0.026693226;0.000000000;0.006734032;-0.019637147;-0.015316190;0.005070637;0.009341347;0.001941958;-0.001124227;0.003944778;0.004738482;0.000000000;0.013658749;0.000000000;0.011173301;0.002279636;0.009455159;0.018227514;-0.002330615;0.002317498;0.033724278;-0.003669729;-0.014084740;-0.005844111;0.004454350;-0.004338402;0.006150081;0.004922654;0.022564262;0.027080959;0.005063302;0.031336978;0.003078109;0.008470639;0.006775381
01/04/11;0.014446749;0.012829827;0.004487666;0.013819685;0.004662013;0.011609289;0.027798555;0.014598799;0.015097978;0.022941569;0.029152888;0.032696587;0.036825562;0.004945715;0.027733336;0.026419563;0.009637839;0.001498128;0.033039854;0.013623305;0.016893534;0.005676458;-0.006958279;-0.011145626;0.006644543;0.000000000;-0.001235078;0.036105005;0.012685160;0.039118900;-0.010424517;0.014031531;0.014305525;0.008034978;0.014388737;0.039654626;-0.004048589;0.007208002;0.014114291;-0.006393403;-0.005501495
04/04/11;-0.002672012;-0.015235846;-0.008562645;0.006113556;0.022989518;-0.011609289;0.023540949;-0.014598799;0.009212612;-0.007658115;-0.001562744;0.010434877;-0.010562385;0.014057739;0.013043663;0.014087421;0.001093494;0.013383099;-0.008158188;0.005461861;-0.010985098;0.008641797;-0.000498878;-0.004159740;-0.003316753;0.013793322;-0.008792402;0.000000000;0.008368250;0.019446057;-0.015691330;0.015949301;-0.008802607;-0.004533574;0.014184635;-0.011090687;-0.014815086;-0.002961711;0.011486804;0.021277398;0.023278811
