"","date","WML"
"412",2011-09-01,-0.00793567672371864
"413",2011-09-02,0.0134098418056965
"414",2011-09-05,0.0128438901156187
"415",2011-09-06,-0.0139895007014275
"416",2011-09-08,-0.00294771417975426
"417",2011-09-09,0.0100604947656393
"418",2011-09-12,-0.00880048424005508
"419",2011-09-13,-0.00245704129338264
"420",2011-09-14,-0.00612198561429977
"421",2011-09-15,-0.00725959334522486
"422",2011-09-16,-0.00323790404945612
"423",2011-09-19,0.00223623821511865
"424",2011-09-20,0.0149493254721165
"425",2011-09-21,0.000763725955039263
"426",2011-09-22,0.00646867975592613
"427",2011-09-23,-0.00775531260296702
"428",2011-09-26,-0.00651900097727776
"429",2011-09-27,0.00518496427685022
"430",2011-09-28,0.00141850300133228
"431",2011-09-29,0.0109242387115955
"432",2011-09-30,0.0191621202975512
"433",2011-10-03,0.0227319989353418
"434",2011-10-04,-0.00511116068810225
"435",2011-10-05,-0.0138139184564352
"436",2011-10-06,-0.00878430716693401
"437",2011-10-07,0.00972028076648712
"438",2011-10-10,-0.0146295577287674
"439",2011-10-11,-0.0138112362474203
"440",2011-10-13,-0.00257734302431345
"441",2011-10-14,-0.0092762541025877
"442",2011-10-17,0.0171583145856857
"443",2011-10-18,-0.00705511868000031
"444",2011-10-19,0.00287433550693095
"445",2011-10-20,0.004802530631423
"446",2011-10-21,-0.0111469244584441
"447",2011-10-24,-0.017345629632473
"448",2011-10-25,0.00918470323085785
"449",2011-10-26,-0.00320410449057817
"450",2011-10-27,-0.0344970226287842
"451",2011-10-28,-0.00691405916586518
"452",2011-10-31,0.0218427442014217
"453",2011-11-01,0.0168353728950024
"454",2011-11-03,0.00546971242874861
"455",2011-11-04,-0.0029807104729116
"456",2011-11-07,0.00547467824071646
"457",2011-11-08,0.00295209023170173
"458",2011-11-09,0.0207451246678829
"459",2011-11-10,0.0106862932443619
"460",2011-11-11,-0.0124379135668278
"461",2011-11-14,0.00739078922197223
"462",2011-11-16,0.0026965937577188
"463",2011-11-17,0.00191741250455379
"464",2011-11-18,0.00502592790871859
"465",2011-11-21,0.0106014627963305
"466",2011-11-22,0.00873057451099157
"467",2011-11-23,0.0217191986739635
"468",2011-11-24,0.0136479949578643
"469",2011-11-25,-0.00624299747869372
"470",2011-11-28,-0.0161925945430994
"471",2011-11-29,0.00695237098261714
"472",2011-11-30,0.00322300940752029
"473",2011-12-01,-0.0194307137280703
"474",2011-12-02,-0.00320664932951331
"475",2011-12-05,-0.0126807503402233
"476",2011-12-06,0.00580754736438394
"477",2011-12-07,0.00982351135462523
"478",2011-12-08,0.0182204749435186
"479",2011-12-09,-0.00420788675546646
"480",2011-12-12,0.0192503053694963
"481",2011-12-13,-0.00314976600930095
"482",2011-12-14,0.00750960968434811
"483",2011-12-15,0.010868982411921
"484",2011-12-16,0.00876511447131634
"485",2011-12-19,0.0264604650437832
"486",2011-12-20,-0.00485045183449984
"487",2011-12-21,-0.00311475293710828
"488",2011-12-22,-0.00691906921565533
"489",2011-12-23,0.00140666868537664
"490",2011-12-26,0.000637240707874298
"491",2011-12-27,0.00085394037887454
"492",2011-12-28,0.0143020562827587
"493",2011-12-29,0.00388266937807202
"494",2012-01-02,-0.0132589470595121
"495",2012-01-03,-0.00850064307451248
"496",2012-01-04,0.0081311110407114
"497",2012-01-05,0.00257220398634672
"498",2012-01-06,-0.00387331121601164
"499",2012-01-09,0.0059623783454299
"500",2012-01-10,-0.0112568531185389
"501",2012-01-11,-0.0025912958662957
"502",2012-01-12,-0.000391611945815384
"503",2012-01-13,0.0105334585532546
"504",2012-01-16,-0.00369598530232906
"505",2012-01-18,-0.0128592029213905
"506",2012-01-19,0.00143952225334942
"507",2012-01-20,-0.00383391580544412
"508",2012-01-23,-0.00355015299282968
"509",2012-01-24,0.00142804626375437
"510",2012-01-26,-0.00842852704226971
"511",2012-01-27,-0.00888006389141083
"512",2012-01-30,0.00582799594849348
"513",2012-01-31,0.000480016693472862
"514",2012-02-01,-0.0189262293279171
"515",2012-02-02,-0.000430023996159434
"516",2012-02-03,-0.0105629153549671
"517",2012-02-06,0.000953956739977002
"518",2012-02-07,-0.00265399692580104
"519",2012-02-08,0.00289693498052657
"520",2012-02-09,0.00532896118238568
"521",2012-02-10,0.0153494728729129
"522",2012-02-13,-0.0141087379306555
"523",2012-02-14,0.0117934066802263
"524",2012-02-15,-0.00195248890668154
"525",2012-02-16,-0.00329246092587709
"526",2012-02-17,-0.00040103867650032
"527",2012-02-23,0.00156809808686376
"528",2012-02-24,0.00753193441778421
"529",2012-02-27,0.0116834901273251
"530",2012-02-28,-0.00738542759791017
"531",2012-02-29,0.011373576708138
"532",2012-03-01,-0.0114750918000937
"533",2012-03-02,0.000353339128196239
"534",2012-03-05,0.0114370808005333
"535",2012-03-06,0.0161497108638287
"536",2012-03-07,-0.00192369986325502
"537",2012-03-08,-0.00748077128082514
"538",2012-03-09,0.00560923479497433
"539",2012-03-12,0.00448564440011978
"540",2012-03-13,-0.0190591774880886
"541",2012-03-14,0.00376809574663639
"542",2012-03-15,-0.0051958030089736
"543",2012-03-16,0.00319953635334969
"544",2012-03-19,0.00425094738602638
"545",2012-03-20,0.0084022032096982
"546",2012-03-21,0.00529296696186066
"547",2012-03-22,0.00672787800431252
"548",2012-03-23,-0.00251881033182144
"549",2012-03-26,0.00700771808624268
"550",2012-03-27,0.00990251451730728
"551",2012-03-28,0.00346655119210482
"552",2012-03-29,0.00384752918034792
"553",2012-03-30,0.00784648116677999
"554",2012-04-02,0.0115730054676533
"555",2012-04-03,0.00543585326522589
"556",2012-04-04,-0.000129095744341612
"557",2012-04-05,0.000451700296252966
"558",2012-04-09,0.00595551915466785
"559",2012-04-10,0.0131530817598104
"560",2012-04-11,0.00529985129833221
"561",2012-04-12,-0.00874869804829359
"562",2012-04-13,0.000870219431817532
"563",2012-04-16,0.00168638303875923
"564",2012-04-17,-0.00785789452493191
"565",2012-04-18,-0.00190079165622592
"566",2012-04-19,0.00707615073770285
"567",2012-04-20,0.00756638310849667
"568",2012-04-23,0.0084730451926589
"569",2012-04-24,-0.00305979559198022
"570",2012-04-25,0.00413893675431609
"571",2012-04-26,0.00555981229990721
"572",2012-04-27,0.00805605016648769
"573",2012-04-30,0.00508571648970246
"574",2012-05-02,-1.16425799205899e-05
"575",2012-05-03,-0.000232774880714715
"576",2012-05-04,0.00180319929495454
"577",2012-05-07,-0.00456493627279997
"578",2012-05-08,0.0114296739920974
"579",2012-05-09,0.00149771384894848
"580",2012-05-10,0.00694296136498451
"581",2012-05-11,0.00143629056401551
"582",2012-05-14,0.0116443801671267
"583",2012-05-15,0.00544988550245762
"584",2012-05-16,0.00053912028670311
"585",2012-05-17,0.0141812730580568
"586",2012-05-18,-0.000399000942707062
"587",2012-05-21,-0.00713592953979969
"588",2012-05-22,0.0195861700922251
"589",2012-05-23,-0.00713403895497322
"590",2012-05-24,-0.00141170807182789
"591",2012-05-25,-0.00256476923823357
"592",2012-05-28,-0.0039623798802495
"593",2012-05-29,0.00649096490815282
"594",2012-05-30,0.0145400539040565
"595",2012-05-31,0.00515410769730806
"596",2012-06-01,0.0162758659571409
"597",2012-06-04,0.00927432999014854
"598",2012-06-05,0.00898519810289145
"599",2012-06-06,0.000518593937158585
"600",2012-06-08,-0.00958338007330894
"601",2012-06-11,0.00333962915465236
"602",2012-06-12,-0.00302655808627605
"603",2012-06-13,-0.014598336070776
"604",2012-06-14,-0.00157484645023942
"605",2012-06-15,-0.0165390279144049
"606",2012-06-18,0.00828689243644476
"607",2012-06-19,-0.00420982297509909
"608",2012-06-20,-0.00616084318608046
"609",2012-06-21,0.00621886923909187
"610",2012-06-22,0.00104844942688942
"611",2012-06-25,0.0149496728554368
"612",2012-06-26,0.0076358038932085
"613",2012-06-27,0.0241018570959568
"614",2012-06-28,0.0165859181433916
"615",2012-06-29,-0.0173735208809376
"616",2012-07-02,-0.0103860329836607
"617",2012-07-03,-0.00880743842571974
"618",2012-07-04,-0.00926800258457661
"619",2012-07-05,0.00356077589094639
"620",2012-07-06,0.0112450728192925
"621",2012-07-10,0.0146691901609302
"622",2012-07-11,0.00621047895401716
"623",2012-07-12,-0.000715230591595173
"624",2012-07-13,-0.0124990800395608
"625",2012-07-16,0.0193315204232931
"626",2012-07-17,-0.00177597906440496
"627",2012-07-18,-0.0118042286485434
"628",2012-07-19,-0.0136928372085094
"629",2012-07-20,0.00813574250787497
"630",2012-07-23,0.00950352381914854
"631",2012-07-24,-0.00237119500525296
"632",2012-07-25,0.016631968319416
"633",2012-07-26,-0.00801726058125496
"634",2012-07-27,-0.0272815991193056
"635",2012-07-30,-0.0130429472774267
"636",2012-07-31,0.00256877113133669
"637",2012-08-01,-0.0108502106741071
"638",2012-08-02,0.0142872706055641
"639",2012-08-03,-0.0225229375064373
"640",2012-08-06,-0.0168756209313869
"641",2012-08-07,0.0184604432433844
"642",2012-08-08,-0.00989268906414509
"643",2012-08-09,-0.00937355123460293
"644",2012-08-10,-0.000288663897663355
"645",2012-08-13,0.00319037423469126
"646",2012-08-14,0.0172665845602751
"647",2012-08-15,0.00531330704689026
"648",2012-08-16,-0.0143627664074302
"649",2012-08-17,-2.12793238461018e-05
"650",2012-08-20,-0.0165915042161942
"651",2012-08-21,-0.0024534200783819
"652",2012-08-22,-0.0122767966240644
"653",2012-08-23,0.00867140479385853
"654",2012-08-24,0.002427400322631
"655",2012-08-27,0.00920208729803562
"656",2012-08-28,0.00118861231021583
"657",2012-08-29,0.00913760997354984
"658",2012-08-30,-0.00424995459616184
"659",2012-08-31,0.000646123429760337
"660",2012-09-03,-0.00296776322647929
"661",2012-09-04,0.0121601913124323
"662",2012-09-05,-0.00192071031779051
"663",2012-09-06,-0.0105195548385382
"664",2012-09-10,-0.00475677382200956
"665",2012-09-11,-0.0149657474830747
"666",2012-09-12,-0.038114957511425
"667",2012-09-13,-0.0201478265225887
"668",2012-09-14,-0.00545908138155937
"669",2012-09-17,0.0118358917534351
"670",2012-09-18,0.000388603424653411
"671",2012-09-19,-0.00440589431673288
"672",2012-09-20,0.00191675964742899
"673",2012-09-21,0.0132453609257936
"674",2012-09-24,-0.00395915377885103
"675",2012-09-25,0.00569077348336577
"676",2012-09-26,0.0130105027928948
"677",2012-09-27,0.00275063095614314
"678",2012-09-28,0.016414562240243
"679",2012-10-01,-0.0039673219434917
"680",2012-10-02,0.0182722881436348
"681",2012-10-03,0.00307698315009475
"682",2012-10-04,0.013387187384069
"683",2012-10-05,0.00546078756451607
"684",2012-10-08,-0.00750405294820666
"685",2012-10-09,-0.00524082919582725
"686",2012-10-10,-0.0055063022300601
"687",2012-10-11,-0.0098143583163619
"688",2012-10-15,-0.00728871580213308
"689",2012-10-16,0.0107658160850406
"690",2012-10-17,-0.000755199696868658
"691",2012-10-18,-0.00243880553171039
"692",2012-10-19,0.0065084183588624
"693",2012-10-22,0.00160579837393016
"694",2012-10-23,0.0106564052402973
"695",2012-10-24,0.0018923778552562
"696",2012-10-25,-0.00570265389978886
"697",2012-10-26,0.0170888900756836
"698",2012-10-29,0.00807638373225927
"699",2012-10-30,0.0012102690525353
"700",2012-10-31,0.000293234945274889
"701",2012-11-01,-0.002327935770154
"702",2012-11-05,0.00894040800631046
"703",2012-11-06,-0.0220648404210806
"704",2012-11-07,0.00626984611153603
"705",2012-11-08,0.0111547876149416
"706",2012-11-09,-0.00702224997803569
"707",2012-11-12,-0.001221037004143
"708",2012-11-13,-0.00443236669525504
"709",2012-11-14,0.0162098556756973
"710",2012-11-16,0.0221187938004732
"711",2012-11-19,-0.00390279525890946
"712",2012-11-21,0.00808900035917759
"713",2012-11-22,0.00181646575219929
"714",2012-11-23,-0.0174990929663181
"715",2012-11-26,0.0134012727066875
"716",2012-11-27,-0.000980188138782978
"717",2012-11-28,0.0040552681311965
"718",2012-11-29,-0.019233463332057
