"","date","IML"
"541",2012-03-14,0.00140947464387864
"542",2012-03-15,0.00566362589597702
"543",2012-03-16,-0.00385481724515557
"544",2012-03-19,0.00431511271744967
"545",2012-03-20,0.00938105396926403
"546",2012-03-21,0.00953968428075314
"547",2012-03-22,-0.00149411242455244
"548",2012-03-23,-0.00143490906339139
"549",2012-03-26,0.0008188271895051
"550",2012-03-27,0.00653041712939739
"551",2012-03-28,0.00449623167514801
"552",2012-03-29,0.00356702459976077
"553",2012-03-30,0.00900337751954794
"554",2012-04-02,-0.00779929477721453
"555",2012-04-03,0.00407443940639496
"556",2012-04-04,-0.00203641783446074
"557",2012-04-05,-0.00058121548499912
"558",2012-04-09,-0.00217583030462265
"559",2012-04-10,0.00337861850857735
"560",2012-04-11,0.00040769949555397
"561",2012-04-12,-0.00971215683966875
"562",2012-04-13,0.00931144971400499
"563",2012-04-16,-0.00350995222106576
"564",2012-04-17,-0.000981343910098076
"565",2012-04-18,0.00663820840418339
"566",2012-04-19,0.00945974420756102
"567",2012-04-20,-0.000818425789475441
"568",2012-04-23,0.00733114592730999
"569",2012-04-24,-0.00574198272079229
"570",2012-04-25,-0.00293997232802212
"571",2012-04-26,-0.00579255493357778
"572",2012-04-27,0.0131905367597938
"573",2012-04-30,-0.00513996835798025
"574",2012-05-02,-0.014437023550272
"575",2012-05-03,0.00460605043917894
"576",2012-05-04,0.0128873866051435
"577",2012-05-07,-0.00160349532961845
"578",2012-05-08,0.0110377613455057
"579",2012-05-09,0.00346275581978261
"580",2012-05-10,0.00315410806797445
"581",2012-05-11,0.000390661996789277
"582",2012-05-14,0.0072138961404562
"583",2012-05-15,0.0112107843160629
"584",2012-05-16,-0.00190691486932337
"585",2012-05-17,-0.00645579770207405
"586",2012-05-18,-0.00701920967549086
"587",2012-05-21,-0.0155485654249787
"588",2012-05-22,0.0147193092852831
"589",2012-05-23,0.00477487221360207
"590",2012-05-24,-0.00280728284269571
"591",2012-05-25,0.00558728631585836
"592",2012-05-28,0.00164345651865005
"593",2012-05-29,0.0117681343108416
"594",2012-05-30,0.00450980477035046
"595",2012-05-31,-0.00433316919952631
"596",2012-06-01,0.000427374616265297
"597",2012-06-04,-0.0153246093541384
"598",2012-06-05,0.00359118171036243
"599",2012-06-06,-0.0122350975871086
"600",2012-06-08,-0.00150670809671283
"601",2012-06-11,0.0120123419910669
"602",2012-06-12,-0.00507996417582035
"603",2012-06-13,-0.00258928723633289
"604",2012-06-14,-0.00014636293053627
"605",2012-06-15,0.0064086802303791
"606",2012-06-18,0.00466026365756989
"607",2012-06-19,-0.00491384603083134
"608",2012-06-20,0.000534710823558271
