"","date","Rm_minus_Rf"
"566",2012-04-19,-0.00230122497305274
"567",2012-04-20,0.00302727497182786
"568",2012-04-23,-0.00966376625001431
"569",2012-04-24,0.00165108032524586
"570",2012-04-25,-0.00681742653250694
"571",2012-04-26,0.00552267581224442
"572",2012-04-27,-0.00175651756580919
"573",2012-04-30,0.00268538831733167
"574",2012-05-02,0.00451989891007543
"575",2012-05-03,-0.00674877129495144
"576",2012-05-04,-0.0166625678539276
"577",2012-05-07,0.00650774966925383
"578",2012-05-08,-0.012159570120275
"579",2012-05-09,-0.00802084803581238
"580",2012-05-10,0.000280426174867898
"581",2012-05-11,-0.00545124104246497
"582",2012-05-14,-0.0224203579127789
"583",2012-05-15,-0.0136425020173192
"584",2012-05-16,-0.0028922283090651
"585",2012-05-17,-0.0273104012012482
"586",2012-05-18,0.00775062013417482
"587",2012-05-21,0.0299489311873913
"588",2012-05-22,-0.0124722458422184
"589",2012-05-23,-0.0138353100046515
"590",2012-05-24,-0.0111148878931999
"591",2012-05-25,0.00254319258965552
"592",2012-05-28,0.0104810940101743
"593",2012-05-29,-0.00413330271840096
"594",2012-05-30,-0.0106278657913208
"595",2012-05-31,0.0169298183172941
"596",2012-06-01,-0.0188497789204121
"597",2012-06-04,-0.00186583213508129
"598",2012-06-05,-0.0130631560459733
"599",2012-06-06,0.0276804231107235
"600",2012-06-08,-0.000884915003553033
"601",2012-06-11,-0.00558599270880222
"602",2012-06-12,0.0161716658622026
"603",2012-06-13,0.00314034917391837
"604",2012-06-14,-0.00584578467532992
"605",2012-06-15,0.00917108450084925
"606",2012-06-18,0.00821768958121538
"607",2012-06-19,0.0183981992304325
"608",2012-06-20,-0.00205756910145283
"609",2012-06-21,-0.0243177805095911
"610",2012-06-22,-0.0030386250000447
"611",2012-06-25,-0.0237193759530783
"612",2012-06-26,0.00406672386452556
"613",2012-06-27,-0.0056201764382422
"614",2012-06-28,-0.00359962228685617
"615",2012-06-29,0.023390943184495
"616",2012-07-02,0.000856469152495265
"617",2012-07-03,0.0170858576893806
"618",2012-07-04,0.00430206768214703
"619",2012-07-05,0.00379586452618241
"620",2012-07-06,-0.0121186217293143
"621",2012-07-10,-0.0240014437586069
"622",2012-07-11,-0.00135241157840937
"623",2012-07-12,-0.00378326652571559
"624",2012-07-13,0.0131486812606454
"625",2012-07-16,-0.00854072347283363
"626",2012-07-17,0.00336287962272763
"627",2012-07-18,0.00946285575628281
"628",2012-07-19,0.00888656266033649
"629",2012-07-20,-0.0129095008596778
"630",2012-07-23,-0.0149241471663117
"631",2012-07-24,-0.00640571629628539
"632",2012-07-25,0.00148012361023575
"633",2012-07-26,0.0217079520225525
"634",2012-07-27,0.0355649329721928
"635",2012-07-30,0.00788244139403105
